Date,Score
2025-03-31,0.5462
2025-03-30,0.5762
2025-03-29,0.6077
2025-03-28,0.5862
2025-03-27,0.6183
2025-03-26,0.5974
2025-03-25,0.5754
2025-03-24,0.5521
2025-03-23,0.5276
2025-03-22,0.5017
2025-03-21,0.4744
2025-03-20,0.4457
2025-03-19,0.4153
2025-03-18,0.3833
2025-03-17,0.4043
2025-03-16,0.4264
2025-03-15,0.4498
2025-03-14,0.4744
2025-03-13,0.5004
2025-03-12,0.4730
2025-03-11,0.4442
2025-03-10,0.4685
2025-03-09,0.4941
2025-03-08,0.5212
2025-03-07,0.4950
2025-03-06,0.5221
2025-03-05,0.4959
2025-03-04,0.5231
2025-03-03,0.5517
2025-03-02,0.5819
2025-03-01,0.6138
2025-02-28,0.5926
2025-02-27,0.6251
2025-02-26,0.6046
2025-02-25,0.6377
2025-02-24,0.6726
2025-02-23,0.6547
2025-02-22,0.6905
2025-02-21,0.6736
2025-02-20,0.7105
2025-02-19,0.6946
2025-02-18,0.6779
2025-02-17,0.6603
2025-02-16,0.6416
2025-02-15,0.6220
2025-02-14,0.6561
2025-02-13,0.6373
2025-02-12,0.6722
2025-02-11,0.6542
2025-02-10,0.6353
2025-02-09,0.6701
2025-02-08,0.7067
2025-02-07,0.6907
2025-02-06,0.6737
2025-02-05,0.6559
2025-02-04,0.6370
2025-02-03,0.6172
2025-02-02,0.6510
2025-02-01,0.6866
2025-01-31,0.6694
2025-01-30,0.6513
2025-01-29,0.6322
2025-01-28,0.6669
2025-01-27,0.6486
2025-01-26,0.6294
2025-01-25,0.6091
2025-01-24,0.6424
2025-01-23,0.6229
2025-01-22,0.6022
2025-01-21,0.5804
2025-01-20,0.5574
2025-01-19,0.5332
2025-01-18,0.5076
2025-01-17,0.5354
2025-01-16,0.5648
2025-01-15,0.5957
2025-01-14,0.5735
2025-01-13,0.5502
2025-01-12,0.5256
2025-01-11,0.4996
2025-01-10,0.4722
2025-01-09,0.4433
2025-01-08,0.4675
2025-01-07,0.4384
2025-01-06,0.4076
2025-01-05,0.4299
2025-01-04,0.4535
2025-01-03,0.4783
2025-01-02,0.5045
2025-01-01,0.5321
2024-12-31,0.5613
2024-12-30,0.5920
2024-12-29,0.5697
2024-12-28,0.5461
2024-12-27,0.5760
2024-12-26,0.5528
2024-12-25,0.5831
2024-12-24,0.6150
2024-12-23,0.6487
2024-12-22,0.6295
2024-12-21,0.6639
2024-12-20,0.6455
2024-12-19,0.6261
2024-12-18,0.6056
2024-12-17,0.5840
2024-12-16,0.6160
2024-12-15,0.5950
2024-12-14,0.5728
2024-12-13,0.5494
2024-12-12,0.5247
2024-12-11,0.5535
2024-12-10,0.5838
2024-12-09,0.5610
2024-12-08,0.5917
2024-12-07,0.5694
2024-12-06,0.6005
2024-12-05,0.6334
2024-12-04,0.6134
2024-12-03,0.5922
2024-12-02,0.6246
2024-12-01,0.6588
2024-11-30,0.6401
2024-11-29,0.6204
2024-11-28,0.5996
2024-11-27,0.5777
2024-11-26,0.6094
2024-11-25,0.5880
2024-11-24,0.6202
2024-11-23,0.5994
2024-11-22,0.5774
2024-11-21,0.5543
2024-11-20,0.5846
2024-11-19,0.5619
2024-11-18,0.5927
2024-11-17,0.5704
2024-11-16,0.6016
2024-11-15,0.5798
2024-11-14,0.5568
2024-11-13,0.5325
2024-11-12,0.5616
2024-11-11,0.5376
2024-11-10,0.5671
2024-11-09,0.5981
2024-11-08,0.5761
2024-11-07,0.6077
2024-11-06,0.5862
2024-11-05,0.6183
2024-11-04,0.6522
2024-11-03,0.6331
2024-11-02,0.6678
2024-11-01,0.7044
2024-10-31,0.6882
2024-10-30,0.6711
2024-10-29,0.7078
2024-10-28,0.6918
2024-10-27,0.6750
2024-10-26,0.6572
2024-10-25,0.6384
2024-10-24,0.6733
2024-10-23,0.7102
2024-10-22,0.7491
2024-10-21,0.7354
2024-10-20,0.7757
2024-10-19,0.8181
2024-10-18,0.8082
2024-10-17,0.8524
2024-10-16,0.8443
2024-10-15,0.8906
2024-10-14,0.8846
2024-10-13,0.8783
2024-10-12,0.8716
2024-10-11,0.8646
2024-10-10,0.8572
2024-10-09,0.8493
2024-10-08,0.8959
2024-10-07,0.8902
2024-10-06,0.8841
2024-10-05,0.8778
2024-10-04,0.8711
2024-10-03,0.8640
2024-10-02,0.8566
2024-10-01,0.8487
2024-09-30,0.8405
2024-09-29,0.8317
2024-09-28,0.8225
2024-09-27,0.8128
2024-09-26,0.8025
2024-09-25,0.7917
2024-09-24,0.7803
2024-09-23,0.7683
2024-09-22,0.7556
2024-09-21,0.7422
2024-09-20,0.7281
2024-09-19,0.7132
2024-09-18,0.6975
2024-09-17,0.6809
2024-09-16,0.6634
2024-09-15,0.6450
2024-09-14,0.6256
2024-09-13,0.6051
2024-09-12,0.5834
2024-09-11,0.5606
2024-09-10,0.5366
2024-09-09,0.5659
2024-09-08,0.5422
2024-09-07,0.5719
2024-09-06,0.5484
2024-09-05,0.5237
2024-09-04,0.4976
2024-09-03,0.5248
2024-09-02,0.4988
2024-09-01,0.5261
2024-08-31,0.5550
2024-08-30,0.5306
2024-08-29,0.5596
2024-08-28,0.5355
2024-08-27,0.5101
2024-08-26,0.4833
2024-08-25,0.5097
2024-08-24,0.5376
2024-08-23,0.5123
2024-08-22,0.5404
2024-08-21,0.5152
2024-08-20,0.5434
2024-08-19,0.5184
2024-08-18,0.5468
2024-08-17,0.5220
2024-08-16,0.4958
2024-08-15,0.5230
2024-08-14,0.4968
2024-08-13,0.4693
2024-08-12,0.4402
2024-08-11,0.4643
2024-08-10,0.4898
2024-08-09,0.4618
2024-08-08,0.4871
2024-08-07,0.4590
2024-08-06,0.4841
2024-08-05,0.5107
2024-08-04,0.5386
2024-08-03,0.5134
2024-08-02,0.4867
2024-08-01,0.5134
2024-07-31,0.4867
2024-07-30,0.5134
2024-07-29,0.4867
2024-07-28,0.4586
2024-07-27,0.4837
2024-07-26,0.4555
2024-07-25,0.4804
2024-07-24,0.4519
2024-07-23,0.4767
2024-07-22,0.4480
2024-07-21,0.4178
2024-07-20,0.4407
2024-07-19,0.4100
2024-07-18,0.4325
2024-07-17,0.4014
2024-07-16,0.3686
2024-07-15,0.3341
2024-07-14,0.3524
2024-07-13,0.3717
2024-07-12,0.3372
2024-07-11,0.3557
2024-07-10,0.3204
2024-07-09,0.3380
2024-07-08,0.3565
2024-07-07,0.3760
2024-07-06,0.3966
2024-07-05,0.3636
2024-07-04,0.3835
2024-07-03,0.3497
2024-07-02,0.3689
2024-07-01,0.3343
2024-06-30,0.3526
2024-06-29,0.3719
2024-06-28,0.3375
2024-06-27,0.3560
2024-06-26,0.3207
2024-06-25,0.3383
2024-06-24,0.3568
2024-06-23,0.3216
2024-06-22,0.3392
2024-06-21,0.3578
2024-06-20,0.3226
2024-06-19,0.2855
2024-06-18,0.3012
2024-06-17,0.3177
2024-06-16,0.3350
2024-06-15,0.3534
2024-06-14,0.3728
2024-06-13,0.3932
2024-06-12,0.4147
2024-06-11,0.4374
2024-06-10,0.4614
2024-06-09,0.4866
2024-06-08,0.4585
2024-06-07,0.4289
2024-06-06,0.3976
2024-06-05,0.4194
2024-06-04,0.3876
2024-06-03,0.3540
2024-06-02,0.3734
2024-06-01,0.3939
2024-05-31,0.4154
2024-05-30,0.4382
2024-05-29,0.4074
2024-05-28,0.3750
2024-05-27,0.3955
2024-05-26,0.4171
2024-05-25,0.4400
2024-05-24,0.4093
2024-05-23,0.4317
2024-05-22,0.4006
2024-05-21,0.4226
2024-05-20,0.3909
2024-05-19,0.4123
2024-05-18,0.4349
2024-05-17,0.4040
2024-05-16,0.4261
2024-05-15,0.3947
2024-05-14,0.4163
2024-05-13,0.3843
2024-05-12,0.3506
2024-05-11,0.3698
2024-05-10,0.3901
2024-05-09,0.4114
2024-05-08,0.4339
2024-05-07,0.4029
2024-05-06,0.4250
2024-05-05,0.4483
2024-05-04,0.4728
2024-05-03,0.4440
2024-05-02,0.4683
2024-05-01,0.4392
2024-04-30,0.4084
2024-04-29,0.4308
2024-04-28,0.4544
2024-04-27,0.4793
2024-04-26,0.4508
2024-04-25,0.4207
2024-04-24,0.3890
2024-04-23,0.4103
2024-04-22,0.3780
2024-04-21,0.3987
2024-04-20,0.4205
2024-04-19,0.3888
2024-04-18,0.4101
2024-04-17,0.3778
2024-04-16,0.3985
2024-04-15,0.3655
2024-04-14,0.3855
2024-04-13,0.4066
2024-04-12,0.3741
2024-04-11,0.3946
2024-04-10,0.3615
2024-04-09,0.3813
2024-04-08,0.4022
2024-04-07,0.4242
2024-04-06,0.3927
2024-04-05,0.3594
2024-04-04,0.3791
2024-04-03,0.3998
2024-04-02,0.4217
2024-04-01,0.4448
2024-03-31,0.4692
2024-03-30,0.4401
2024-03-29,0.4642
2024-03-28,0.4349
2024-03-27,0.4039
2024-03-26,0.4261
2024-03-25,0.4494
2024-03-24,0.4740
2024-03-23,0.4452
2024-03-22,0.4696
2024-03-21,0.4953
2024-03-20,0.4677
2024-03-19,0.4933
2024-03-18,0.5203
2024-03-17,0.4940
2024-03-16,0.5211
2024-03-15,0.4948
2024-03-14,0.4672
2024-03-13,0.4380
2024-03-12,0.4620
2024-03-11,0.4873
2024-03-10,0.5140
2024-03-09,0.5421
2024-03-08,0.5170
2024-03-07,0.5453
2024-03-06,0.5204
2024-03-05,0.4942
2024-03-04,0.5212
2024-03-03,0.5498
2024-03-02,0.5251
2024-03-01,0.4991
2024-02-29,0.5265
2024-02-28,0.5005
2024-02-27,0.5279
2024-02-26,0.5568
2024-02-25,0.5873
2024-02-24,0.6195
2024-02-23,0.5987
2024-02-22,0.6315
2024-02-21,0.6113
2024-02-20,0.5900
2024-02-19,0.6223
2024-02-18,0.6564
2024-02-17,0.6376
2024-02-16,0.6177
2024-02-15,0.5968
2024-02-14,0.5747
2024-02-13,0.5514
2024-02-12,0.5816
2024-02-11,0.6134
2024-02-10,0.6470
2024-02-09,0.6277
2024-02-08,0.6073
2024-02-07,0.5858
2024-02-06,0.5631
2024-02-05,0.5940
2024-02-04,0.6265
2024-02-03,0.6060
2024-02-02,0.5845
2024-02-01,0.5617
2024-01-31,0.5377
2024-01-30,0.5124
2024-01-29,0.5405
2024-01-28,0.5701
2024-01-27,0.6013
2024-01-26,0.5794
2024-01-25,0.5564
2024-01-24,0.5321
2024-01-23,0.5613
2024-01-22,0.5920
2024-01-21,0.6244
2024-01-20,0.6586
2024-01-19,0.6399
2024-01-18,0.6202
2024-01-17,0.5994
2024-01-16,0.5774
2024-01-15,0.6091
2024-01-14,0.6424
2024-01-13,0.6228
2024-01-12,0.6022
2024-01-11,0.5804
2024-01-10,0.5574
2024-01-09,0.5332
2024-01-08,0.5076
2024-01-07,0.5354
2024-01-06,0.5647
2024-01-05,0.5409
2024-01-04,0.5158
2024-01-03,0.4892
2024-01-02,0.5160
2024-01-01,0.5443
2023-12-31,0.5741
2023-12-30,0.6056
2023-12-29,0.5840
2023-12-28,0.5612
2023-12-27,0.5371
2023-12-26,0.5118
2023-12-25,0.5398
2023-12-24,0.5694
2023-12-23,0.6006
2023-12-22,0.5787
2023-12-21,0.5556
2023-12-20,0.5313
2023-12-19,0.5056
2023-12-18,0.5333
2023-12-17,0.5625
2023-12-16,0.5385
2023-12-15,0.5133
2023-12-14,0.4866
2023-12-13,0.4585
2023-12-12,0.4836
2023-12-11,0.5101
2023-12-10,0.5380
2023-12-09,0.5675
2023-12-08,0.5438
2023-12-07,0.5188
2023-12-06,0.5472
2023-12-05,0.5772
2023-12-04,0.5540
2023-12-03,0.5844
2023-12-02,0.5616
2023-12-01,0.5376
2023-11-30,0.5123
2023-11-29,0.4856
2023-11-28,0.5122
2023-11-27,0.5402
2023-11-26,0.5698
2023-11-25,0.6010
2023-11-24,0.6339
2023-11-23,0.6139
2023-11-22,0.5927
2023-11-21,0.5704
2023-11-20,0.6017
2023-11-19,0.6346
2023-11-18,0.6146
2023-11-17,0.5935
2023-11-16,0.5713
2023-11-15,0.5478
2023-11-14,0.5778
2023-11-13,0.6094
2023-11-12,0.6428
2023-11-11,0.6232
2023-11-10,0.6026
2023-11-09,0.5808
2023-11-08,0.5579
2023-11-07,0.5884
2023-11-06,0.6207
2023-11-05,0.6546
2023-11-04,0.6357
2023-11-03,0.6158
2023-11-02,0.5947
2023-11-01,0.5725
2023-10-31,0.6039
2023-10-30,0.6370
2023-10-29,0.6719
2023-10-28,0.6539
2023-10-27,0.6349
2023-10-26,0.6149
2023-10-25,0.5938
2023-10-24,0.5716
2023-10-23,0.6029
2023-10-22,0.6359
2023-10-21,0.6160
2023-10-20,0.5950
2023-10-19,0.5728
2023-10-18,0.5494
2023-10-17,0.5795
2023-10-16,0.6112
2023-10-15,0.5899
2023-10-14,0.5674
2023-10-13,0.5438
2023-10-12,0.5188
2023-10-11,0.4924
2023-10-10,0.4646
2023-10-09,0.4353
2023-10-08,0.4591
2023-10-07,0.4295
2023-10-06,0.4530
2023-10-05,0.4778
2023-10-04,0.4492
2023-10-03,0.4738
2023-10-02,0.4998
2023-10-01,0.5272
2023-09-30,0.5013
2023-09-29,0.5287
2023-09-28,0.5577
2023-09-27,0.5335
2023-09-26,0.5627
2023-09-25,0.5387
2023-09-24,0.5682
2023-09-23,0.5446
2023-09-22,0.5196
2023-09-21,0.5481
2023-09-20,0.5234
2023-09-19,0.5520
2023-09-18,0.5822
2023-09-17,0.6141
2023-09-16,0.5930
2023-09-15,0.5707
2023-09-14,0.6020
2023-09-13,0.5802
2023-09-12,0.6119
2023-09-11,0.5907
2023-09-10,0.6230
2023-09-09,0.6024
2023-09-08,0.5806
2023-09-07,0.5576
2023-09-06,0.5334
2023-09-05,0.5626
2023-09-04,0.5934
2023-09-03,0.6259
2023-09-02,0.6055
2023-09-01,0.5839
2023-08-31,0.6158
2023-08-30,0.5948
2023-08-29,0.5726
2023-08-28,0.5492
2023-08-27,0.5793
2023-08-26,0.5562
2023-08-25,0.5319
2023-08-24,0.5611
2023-08-23,0.5370
2023-08-22,0.5664
2023-08-21,0.5975
2023-08-20,0.6302
2023-08-19,0.6099
2023-08-18,0.6433
2023-08-17,0.6786
2023-08-16,0.6609
2023-08-15,0.6424
2023-08-14,0.6228
2023-08-13,0.6021
2023-08-12,0.5803
2023-08-11,0.5574
2023-08-10,0.5331
2023-08-09,0.5076
2023-08-08,0.4806
2023-08-07,0.5069
2023-08-06,0.5347
2023-08-05,0.5092
2023-08-04,0.4823
2023-08-03,0.5087
2023-08-02,0.4818
2023-08-01,0.5082
2023-07-31,0.5360
2023-07-30,0.5654
2023-07-29,0.5416
2023-07-28,0.5712
2023-07-27,0.6025
2023-07-26,0.5808
2023-07-25,0.6126
2023-07-24,0.6461
2023-07-23,0.6815
2023-07-22,0.6640
2023-07-21,0.6456
2023-07-20,0.6262
2023-07-19,0.6058
2023-07-18,0.5842
2023-07-17,0.6162
2023-07-16,0.6499
2023-07-15,0.6307
2023-07-14,0.6105
2023-07-13,0.6440
2023-07-12,0.6245
2023-07-11,0.6039
2023-07-10,0.6370
2023-07-09,0.6719
2023-07-08,0.6539
2023-07-07,0.6349
2023-07-06,0.6149
2023-07-05,0.5938
2023-07-04,0.5716
2023-07-03,0.5481
2023-07-02,0.5782
2023-07-01,0.5551
2023-06-30,0.5307
2023-06-29,0.5598
2023-06-28,0.5356
2023-06-27,0.5650
2023-06-26,0.5412
2023-06-25,0.5708
2023-06-24,0.5473
2023-06-23,0.5225
2023-06-22,0.5511
2023-06-21,0.5265
2023-06-20,0.5554
2023-06-19,0.5858
2023-06-18,0.6178
2023-06-17,0.5969
2023-06-16,0.5748
2023-06-15,0.6063
2023-06-14,0.5848
2023-06-13,0.6168
2023-06-12,0.6506
2023-06-11,0.6862
2023-06-10,0.6690
2023-06-09,0.6509
2023-06-08,0.6318
2023-06-07,0.6116
2023-06-06,0.5903
2023-06-05,0.6227
2023-06-04,0.6020
2023-06-03,0.5802
2023-06-02,0.5572
2023-06-01,0.5877
2023-05-31,0.5651
2023-05-30,0.5413
2023-05-29,0.5710
2023-05-28,0.5475
2023-05-27,0.5227
2023-05-26,0.4966
2023-05-25,0.5238
2023-05-24,0.4977
2023-05-23,0.5249
2023-05-22,0.5537
2023-05-21,0.5840
2023-05-20,0.5612
2023-05-19,0.5372
2023-05-18,0.5666
2023-05-17,0.5429
2023-05-16,0.5178
2023-05-15,0.5462
2023-05-14,0.5213
2023-05-13,0.4951
2023-05-12,0.5222
2023-05-11,0.5508
2023-05-10,0.5262
2023-05-09,0.5003
2023-05-08,0.5277
2023-05-07,0.5566
2023-05-06,0.5323
2023-05-05,0.5067
2023-05-04,0.5345
2023-05-03,0.5637
2023-05-02,0.5946
2023-05-01,0.6272
2023-04-30,0.6615
2023-04-29,0.6430
2023-04-28,0.6234
2023-04-27,0.6576
2023-04-26,0.6388
2023-04-25,0.6738
2023-04-24,0.6559
2023-04-23,0.6371
2023-04-22,0.6172
2023-04-21,0.5962
2023-04-20,0.5741
2023-04-19,0.5508
2023-04-18,0.5262
2023-04-17,0.5003
2023-04-16,0.5276
2023-04-15,0.5018
2023-04-14,0.4745
2023-04-13,0.5005
2023-04-12,0.4731
2023-04-11,0.4990
2023-04-10,0.5264
2023-04-09,0.5004
2023-04-08,0.4731
2023-04-07,0.4442
2023-04-06,0.4138
2023-04-05,0.4364
2023-04-04,0.4603
2023-04-03,0.4855
2023-04-02,0.5121
2023-04-01,0.4854
2023-03-31,0.4572
2023-03-30,0.4823
2023-03-29,0.5087
2023-03-28,0.4818
2023-03-27,0.5082
2023-03-26,0.5360
2023-03-25,0.5106
2023-03-24,0.4838
2023-03-23,0.5103
2023-03-22,0.4835
2023-03-21,0.5099
2023-03-20,0.4831
2023-03-19,0.5095
2023-03-18,0.4827
2023-03-17,0.5091
2023-03-16,0.5370
2023-03-15,0.5664
2023-03-14,0.5974
2023-03-13,0.5754
2023-03-12,0.6069
2023-03-11,0.6401
2023-03-10,0.6204
2023-03-09,0.5996
2023-03-08,0.5777
2023-03-07,0.6094
2023-03-06,0.5880
2023-03-05,0.6202
2023-03-04,0.5994
2023-03-03,0.5774
2023-03-02,0.6090
2023-03-01,0.5876
2023-02-28,0.6198
2023-02-27,0.5990
2023-02-26,0.6318
2023-02-25,0.6116
2023-02-24,0.5904
2023-02-23,0.6227
2023-02-22,0.6020
2023-02-21,0.6350
2023-02-20,0.6150
2023-02-19,0.6487
2023-02-18,0.6294
2023-02-17,0.6092
2023-02-16,0.6425
2023-02-15,0.6229
2023-02-14,0.6570
2023-02-13,0.6383
2023-02-12,0.6732
2023-02-11,0.6553
2023-02-10,0.6364
2023-02-09,0.6165
2023-02-08,0.5955
2023-02-07,0.6282
2023-02-06,0.6078
2023-02-05,0.6411
2023-02-04,0.6214
2023-02-03,0.6007
2023-02-02,0.5788
2023-02-01,0.5557
2023-01-31,0.5314
