Date,Score
2025-12-10,0.4285
2025-12-09,0.3972
2025-12-08,0.3642
2025-12-07,0.3294
2025-12-06,0.3475
2025-12-05,0.3665
2025-12-04,0.3866
2025-12-03,0.4077
2025-12-02,0.4301
2025-12-01,0.3988
2025-11-30,0.4207
2025-11-29,0.4437
2025-11-28,0.4680
2025-11-27,0.4937
2025-11-26,0.5207
2025-11-25,0.5492
2025-11-24,0.5245
2025-11-23,0.5533
2025-11-22,0.5836
2025-11-21,0.6155
2025-11-20,0.5945
2025-11-19,0.5723
2025-11-18,0.5488
2025-11-17,0.5241
2025-11-16,0.4981
2025-11-15,0.5253
2025-11-14,0.5541
2025-11-13,0.5844
2025-11-12,0.5617
2025-11-11,0.5377
2025-11-10,0.5671
2025-11-09,0.5982
2025-11-08,0.5762
2025-11-07,0.6077
2025-11-06,0.6410
2025-11-05,0.6761
2025-11-04,0.6584
2025-11-03,0.6397
2025-11-02,0.6200
2025-11-01,0.5991
2025-10-31,0.5772
2025-10-30,0.5540
2025-10-29,0.5296
2025-10-28,0.5038
2025-10-27,0.4767
2025-10-26,0.5028
2025-10-25,0.5303
2025-10-24,0.5046
2025-10-23,0.4775
2025-10-22,0.5036
2025-10-21,0.4764
2025-10-20,0.4477
2025-10-19,0.4723
2025-10-18,0.4434
2025-10-17,0.4676
2025-10-16,0.4385
2025-10-15,0.4625
2025-10-14,0.4331
2025-10-13,0.4020
2025-10-12,0.4240
2025-10-11,0.3925
2025-10-10,0.3592
2025-10-09,0.3789
2025-10-08,0.3449
2025-10-07,0.3638
2025-10-06,0.3289
2025-10-05,0.3469
2025-10-04,0.3112
2025-10-03,0.3282
2025-10-02,0.3462
2025-10-01,0.3651
2025-09-30,0.3851
2025-09-29,0.4062
2025-09-28,0.4285
2025-09-27,0.3972
2025-09-26,0.3642
2025-09-25,0.3841
2025-09-24,0.3504
2025-09-23,0.3148
2025-09-22,0.2773
2025-09-21,0.2925
2025-09-20,0.2537
2025-09-19,0.2676
2025-09-18,0.2275
2025-09-17,0.2400
2025-09-16,0.1983
2025-09-15,0.1544
2025-09-14,0.1629
2025-09-13,0.1718
2025-09-12,0.1265
2025-09-11,0.0786
2025-09-10,0.0829
2025-09-09,0.0875
2025-09-08,0.0923
2025-09-07,0.0973
2025-09-06,0.1026
2025-09-05,0.1083
2025-09-04,0.1142
2025-09-03,0.1205
2025-09-02,0.1270
2025-09-01,0.1340
2025-08-31,0.1413
2025-08-30,0.1491
2025-08-29,0.1573
2025-08-28,0.1659
2025-08-27,0.1749
2025-08-26,0.1298
2025-08-25,0.1369
2025-08-24,0.1444
2025-08-23,0.1523
2025-08-22,0.1606
2025-08-21,0.1694
2025-08-20,0.1787
2025-08-19,0.1337
2025-08-18,0.1410
2025-08-17,0.1487
2025-08-16,0.1569
2025-08-15,0.1655
2025-08-14,0.1746
2025-08-13,0.1841
2025-08-12,0.1942
2025-08-11,0.2048
2025-08-10,0.2160
2025-08-09,0.1731
2025-08-08,0.1826
2025-08-07,0.1926
2025-08-06,0.2031
2025-08-05,0.2143
2025-08-04,0.2260
2025-08-03,0.2384
2025-08-02,0.1967
2025-08-01,0.2074
2025-07-31,0.2188
2025-07-30,0.1760
2025-07-29,0.1857
2025-07-28,0.1958
2025-07-27,0.2065
2025-07-26,0.2179
2025-07-25,0.2298
2025-07-24,0.2424
2025-07-23,0.2556
2025-07-22,0.2696
2025-07-21,0.2844
2025-07-20,0.3000
2025-07-19,0.3164
2025-07-18,0.3338
2025-07-17,0.3520
2025-07-16,0.3713
2025-07-15,0.3916
2025-07-14,0.4131
2025-07-13,0.4357
2025-07-12,0.4596
2025-07-11,0.4300
2025-07-10,0.4535
2025-07-09,0.4784
2025-07-08,0.5046
2025-07-07,0.5322
2025-07-06,0.5066
2025-07-05,0.4796
2025-07-04,0.4511
2025-07-03,0.4210
2025-07-02,0.3893
2025-07-01,0.3558
2025-06-30,0.3753
2025-06-29,0.3959
2025-06-28,0.3628
2025-06-27,0.3279
2025-06-26,0.2911
2025-06-25,0.3070
2025-06-24,0.3238
2025-06-23,0.2868
2025-06-22,0.2478
2025-06-21,0.2613
2025-06-20,0.2209
2025-06-19,0.2330
2025-06-18,0.2457
2025-06-17,0.2592
2025-06-16,0.2734
2025-06-15,0.2884
2025-06-14,0.3041
2025-06-13,0.2660
2025-06-12,0.2806
2025-06-11,0.2960
2025-06-10,0.3122
2025-06-09,0.3293
2025-06-08,0.3473
2025-06-07,0.3663
2025-06-06,0.3316
2025-06-05,0.3498
2025-06-04,0.3142
2025-06-03,0.3314
2025-06-02,0.3495
2025-06-01,0.3687
2025-05-31,0.3889
2025-05-30,0.3554
2025-05-29,0.3749
2025-05-28,0.3954
2025-05-27,0.3623
2025-05-26,0.3274
2025-05-25,0.2905
2025-05-24,0.3064
2025-05-23,0.3232
2025-05-22,0.2861
2025-05-21,0.3018
2025-05-20,0.3183
2025-05-19,0.3358
2025-05-18,0.3542
2025-05-17,0.3188
2025-05-16,0.2815
2025-05-15,0.2421
2025-05-14,0.2554
2025-05-13,0.2694
2025-05-12,0.2841
2025-05-11,0.2449
2025-05-10,0.2036
2025-05-09,0.2147
2025-05-08,0.2265
2025-05-07,0.1841
2025-05-06,0.1942
2025-05-05,0.2049
2025-05-04,0.2161
2025-05-03,0.2279
2025-05-02,0.2404
2025-05-01,0.1988
2025-04-30,0.2097
2025-04-29,0.2212
2025-04-28,0.2333
2025-04-27,0.2461
2025-04-26,0.2595
2025-04-25,0.2737
2025-04-24,0.2887
2025-04-23,0.3046
2025-04-22,0.3212
2025-04-21,0.2841
2025-04-20,0.2996
2025-04-19,0.3160
2025-04-18,0.2786
2025-04-17,0.2938
2025-04-16,0.3099
2025-04-15,0.3269
2025-04-14,0.2900
2025-04-13,0.3059
2025-04-12,0.3227
2025-04-11,0.3403
2025-04-10,0.3042
2025-04-09,0.2661
2025-04-08,0.2807
2025-04-07,0.2960
2025-04-06,0.3122
2025-04-05,0.2746
2025-04-04,0.2896
2025-04-03,0.3055
2025-04-02,0.3222
2025-04-01,0.3399
2025-03-31,0.3585
2025-03-30,0.3781
2025-03-29,0.3988
2025-03-28,0.4207
2025-03-27,0.4437
2025-03-26,0.4132
2025-03-25,0.3811
2025-03-24,0.3472
2025-03-23,0.3114
2025-03-22,0.2737
2025-03-21,0.2340
2025-03-20,0.1920
2025-03-19,0.1478
2025-03-18,0.1011
2025-03-17,0.1066
2025-03-16,0.1125
2025-03-15,0.1186
2025-03-14,0.1251
2025-03-13,0.1320
2025-03-12,0.1392
2025-03-11,0.1468
2025-03-10,0.1548
2025-03-09,0.1633
2025-03-08,0.1723
2025-03-07,0.1817
2025-03-06,0.1917
2025-03-05,0.2022
2025-03-04,0.2132
2025-03-03,0.2249
2025-03-02,0.2372
2025-03-01,0.2502
2025-02-28,0.2639
2025-02-27,0.2784
2025-02-26,0.2936
2025-02-25,0.3097
2025-02-24,0.3267
2025-02-23,0.2898
2025-02-22,0.3056
2025-02-21,0.3224
2025-02-20,0.3400
2025-02-19,0.3039
2025-02-18,0.3205
2025-02-17,0.2833
2025-02-16,0.2988
2025-02-15,0.3152
2025-02-14,0.3325
2025-02-13,0.3507
2025-02-12,0.3699
2025-02-11,0.3354
2025-02-10,0.2990
2025-02-09,0.3154
2025-02-08,0.2779
2025-02-07,0.2383
2025-02-06,0.2514
2025-02-05,0.2104
2025-02-04,0.1671
2025-02-03,0.1215
2025-02-02,0.1282
2025-02-01,0.1352
2025-01-31,0.1426
2025-01-30,0.1504
2025-01-29,0.1586
2025-01-28,0.1673
2025-01-27,0.1765
2025-01-26,0.1861
2025-01-25,0.1963
2025-01-24,0.2071
2025-01-23,0.2184
2025-01-22,0.2304
2025-01-21,0.2430
2025-01-20,0.2563
2025-01-19,0.2703
2025-01-18,0.2852
2025-01-17,0.3008
2025-01-16,0.3172
2025-01-15,0.3346
2025-01-14,0.3529
2025-01-13,0.3723
2025-01-12,0.3927
2025-01-11,0.4142
2025-01-10,0.4368
2025-01-09,0.4608
2025-01-08,0.4860
2025-01-07,0.5126
2025-01-06,0.5407
2025-01-05,0.5703
2025-01-04,0.6015
2025-01-03,0.6345
2025-01-02,0.6692
2025-01-01,0.7059
2024-12-31,0.7445
2024-12-30,0.7853
2024-12-29,0.7736
2024-12-28,0.7612
2024-12-27,0.7481
2024-12-26,0.7890
2024-12-25,0.7775
2024-12-24,0.7653
2024-12-23,0.8072
2024-12-22,0.7967
2024-12-21,0.7855
2024-12-20,0.7738
2024-12-19,0.7614
2024-12-18,0.8031
2024-12-17,0.7923
2024-12-16,0.8357
2024-12-15,0.8815
2024-12-14,0.8750
2024-12-13,0.8681
2024-12-12,0.8609
2024-12-11,0.8533
2024-12-10,0.8452
2024-12-09,0.8368
2024-12-08,0.8278
2024-12-07,0.8184
2024-12-06,0.8084
2024-12-05,0.7980
2024-12-04,0.7869
2024-12-03,0.7752
2024-12-02,0.7629
2024-12-01,0.7499
2024-11-30,0.7362
2024-11-29,0.7218
2024-11-28,0.7065
2024-11-27,0.6905
2024-11-26,0.6735
2024-11-25,0.6556
2024-11-24,0.6368
2024-11-23,0.6169
2024-11-22,0.5959
2024-11-21,0.6285
2024-11-20,0.6082
2024-11-19,0.5867
2024-11-18,0.5641
2024-11-17,0.5402
2024-11-16,0.5151
2024-11-15,0.4885
2024-11-14,0.5153
2024-11-13,0.4887
2024-11-12,0.4607
2024-11-11,0.4312
2024-11-10,0.4548
2024-11-09,0.4797
2024-11-08,0.4512
2024-11-07,0.4759
2024-11-06,0.5020
2024-11-05,0.5295
2024-11-04,0.5585
2024-11-03,0.5890
2024-11-02,0.6213
2024-11-01,0.6553
2024-10-31,0.6365
2024-10-30,0.6165
2024-10-29,0.6503
2024-10-28,0.6312
2024-10-27,0.6110
2024-10-26,0.5897
2024-10-25,0.6219
2024-10-24,0.6560
2024-10-23,0.6919
2024-10-22,0.7298
2024-10-21,0.7150
2024-10-20,0.7542
2024-10-19,0.7955
2024-10-18,0.7843
2024-10-17,0.8273
2024-10-16,0.8178
2024-10-15,0.8078
2024-10-14,0.7973
2024-10-13,0.7862
2024-10-12,0.7745
2024-10-11,0.7621
2024-10-10,0.7491
2024-10-09,0.7901
2024-10-08,0.7786
2024-10-07,0.7665
2024-10-06,0.7537
2024-10-05,0.7402
2024-10-04,0.7260
2024-10-03,0.7110
2024-10-02,0.6952
2024-10-01,0.6785
2024-09-30,0.6609
2024-09-29,0.6423
2024-09-28,0.6227
2024-09-27,0.6020
2024-09-26,0.5802
2024-09-25,0.6120
2024-09-24,0.5908
2024-09-23,0.5684
2024-09-22,0.5447
2024-09-21,0.5198
2024-09-20,0.4935
2024-09-19,0.4657
2024-09-18,0.4365
2024-09-17,0.4604
2024-09-16,0.4308
2024-09-15,0.3997
2024-09-14,0.3668
2024-09-13,0.3321
2024-09-12,0.2955
2024-09-11,0.3117
2024-09-10,0.2740
2024-09-09,0.2890
2024-09-08,0.2501
2024-09-07,0.2638
2024-09-06,0.2782
2024-09-05,0.2935
2024-09-04,0.3096
2024-09-03,0.3265
2024-09-02,0.2896
2024-09-01,0.2507
2024-08-31,0.2645
2024-08-30,0.2242
2024-08-29,0.2364
2024-08-28,0.2494
2024-08-27,0.2631
2024-08-26,0.2227
2024-08-25,0.2349
2024-08-24,0.2478
2024-08-23,0.2613
2024-08-22,0.2756
2024-08-21,0.2360
2024-08-20,0.2489
2024-08-19,0.2625
2024-08-18,0.2769
2024-08-17,0.2373
2024-08-16,0.2503
2024-08-15,0.2640
2024-08-14,0.2785
2024-08-13,0.2389
2024-08-12,0.1973
2024-08-11,0.2081
2024-08-10,0.2195
2024-08-09,0.2315
2024-08-08,0.2442
2024-08-07,0.2575
2024-08-06,0.2716
2024-08-05,0.2317
2024-08-04,0.2444
2024-08-03,0.2031
2024-08-02,0.1594
2024-08-01,0.1681
2024-07-31,0.1773
2024-07-30,0.1871
2024-07-29,0.1973
2024-07-28,0.2081
2024-07-27,0.2195
2024-07-26,0.2315
2024-07-25,0.2442
2024-07-24,0.2576
2024-07-23,0.2717
2024-07-22,0.2318
2024-07-21,0.2445
2024-07-20,0.2579
2024-07-19,0.2720
2024-07-18,0.2869
2024-07-17,0.3026
2024-07-16,0.2644
2024-07-15,0.2241
2024-07-14,0.2364
2024-07-13,0.2494
2024-07-12,0.2083
2024-07-11,0.2197
2024-07-10,0.2317
2024-07-09,0.2444
2024-07-08,0.2578
2024-07-07,0.2719
2024-07-06,0.2868
2024-07-05,0.2477
2024-07-04,0.2613
2024-07-03,0.2208
2024-07-02,0.2329
2024-07-01,0.1909
2024-06-30,0.2014
2024-06-29,0.2124
2024-06-28,0.1693
2024-06-27,0.1785
2024-06-26,0.1883
2024-06-25,0.1986
2024-06-24,0.2095
2024-06-23,0.1662
2024-06-22,0.1753
2024-06-21,0.1849
2024-06-20,0.1403
2024-06-19,0.1479
2024-06-18,0.1560
2024-06-17,0.1646
2024-06-16,0.1736
2024-06-15,0.1831
2024-06-14,0.1931
2024-06-13,0.2037
2024-06-12,0.2149
2024-06-11,0.2266
2024-06-10,0.2391
2024-06-09,0.2521
2024-06-08,0.2112
2024-06-07,0.1680
2024-06-06,0.1224
2024-06-05,0.1291
2024-06-04,0.1362
2024-06-03,0.1437
2024-06-02,0.1515
2024-06-01,0.1598
2024-05-31,0.1686
2024-05-30,0.1778
2024-05-29,0.1875
2024-05-28,0.1978
2024-05-27,0.2086
2024-05-26,0.2201
2024-05-25,0.2321
2024-05-24,0.2448
2024-05-23,0.2583
2024-05-22,0.2724
2024-05-21,0.2873
2024-05-20,0.2483
2024-05-19,0.2619
2024-05-18,0.2762
2024-05-17,0.2366
2024-05-16,0.2495
2024-05-15,0.2632
2024-05-14,0.2776
2024-05-13,0.2928
2024-05-12,0.3089
2024-05-11,0.2710
2024-05-10,0.2859
2024-05-09,0.3015
2024-05-08,0.3180
2024-05-07,0.3354
2024-05-06,0.3538
2024-05-05,0.3732
2024-05-04,0.3936
2024-05-03,0.3604
2024-05-02,0.3254
2024-05-01,0.2884
2024-04-30,0.2495
2024-04-29,0.2631
2024-04-28,0.2775
2024-04-27,0.2927
2024-04-26,0.2540
2024-04-25,0.2131
2024-04-24,0.2248
2024-04-23,0.2371
2024-04-22,0.1954
2024-04-21,0.2061
2024-04-20,0.2173
2024-04-19,0.1745
2024-04-18,0.1840
2024-04-17,0.1393
2024-04-16,0.1470
2024-04-15,0.1550
2024-04-14,0.1635
2024-04-13,0.1725
2024-04-12,0.1819
2024-04-11,0.1919
2024-04-10,0.2024
2024-04-09,0.2135
2024-04-08,0.2252
2024-04-07,0.2375
2024-04-06,0.2505
2024-04-05,0.2642
2024-04-04,0.2787
2024-04-03,0.2939
2024-04-02,0.3100
2024-04-01,0.3270
2024-03-31,0.3449
2024-03-30,0.3091
2024-03-29,0.3260
2024-03-28,0.2891
2024-03-27,0.2501
2024-03-26,0.2638
2024-03-25,0.2783
2024-03-24,0.2935
2024-03-23,0.3096
2024-03-22,0.3266
2024-03-21,0.3444
2024-03-20,0.3085
2024-03-19,0.3254
2024-03-18,0.3433
2024-03-17,0.3621
2024-03-16,0.3819
2024-03-15,0.4028
2024-03-14,0.3701
2024-03-13,0.3356
2024-03-12,0.3540
2024-03-11,0.3734
2024-03-10,0.3938
2024-03-09,0.4154
2024-03-08,0.3834
2024-03-07,0.4044
2024-03-06,0.4265
2024-03-05,0.3951
2024-03-04,0.4167
2024-03-03,0.4396
2024-03-02,0.4089
2024-03-01,0.3765
2024-02-29,0.3971
2024-02-28,0.4189
2024-02-27,0.4418
2024-02-26,0.4660
2024-02-25,0.4915
2024-02-24,0.5184
2024-02-23,0.4921
2024-02-22,0.5190
2024-02-21,0.5474
2024-02-20,0.5774
2024-02-19,0.5543
2024-02-18,0.5846
2024-02-17,0.5619
2024-02-16,0.5927
2024-02-15,0.5704
2024-02-14,0.5468
2024-02-13,0.5220
2024-02-12,0.5506
2024-02-11,0.5808
2024-02-10,0.6126
2024-02-09,0.5913
2024-02-08,0.5690
2024-02-07,0.5454
2024-02-06,0.5205
2024-02-05,0.5490
2024-02-04,0.5790
2024-02-03,0.5560
2024-02-02,0.5317
2024-02-01,0.5060
2024-01-31,0.4789
2024-01-30,0.4504
2024-01-29,0.4203
2024-01-28,0.3886
2024-01-27,0.4098
2024-01-26,0.4323
2024-01-25,0.4012
2024-01-24,0.4232
2024-01-23,0.4464
2024-01-22,0.4708
2024-01-21,0.4966
2024-01-20,0.5238
2024-01-19,0.4977
2024-01-18,0.4702
2024-01-17,0.4412
2024-01-16,0.4653
2024-01-15,0.4908
2024-01-14,0.5177
2024-01-13,0.4913
2024-01-12,0.4634
2024-01-11,0.4340
2024-01-10,0.4030
2024-01-09,0.3703
2024-01-08,0.3906
2024-01-07,0.4120
2024-01-06,0.4346
2024-01-05,0.4036
2024-01-04,0.3710
2024-01-03,0.3365
2024-01-02,0.3549
2024-01-01,0.3744
2023-12-31,0.3949
2023-12-30,0.4165
2023-12-29,0.3845
2023-12-28,0.3508
2023-12-27,0.3701
2023-12-26,0.3356
2023-12-25,0.3539
2023-12-24,0.3733
2023-12-23,0.3938
2023-12-22,0.4153
2023-12-21,0.3833
2023-12-20,0.3495
2023-12-19,0.3687
2023-12-18,0.3889
2023-12-17,0.4102
2023-12-16,0.4326
2023-12-15,0.4563
2023-12-14,0.4265
2023-12-13,0.4499
2023-12-12,0.4745
2023-12-11,0.5005
2023-12-10,0.5280
2023-12-09,0.5569
2023-12-08,0.5326
2023-12-07,0.5070
2023-12-06,0.4800
2023-12-05,0.5063
2023-12-04,0.4792
2023-12-03,0.5055
2023-12-02,0.4784
2023-12-01,0.4498
2023-11-30,0.4745
2023-11-29,0.4457
2023-11-28,0.4701
2023-11-27,0.4411
2023-11-26,0.4652
2023-11-25,0.4907
2023-11-24,0.5176
2023-11-23,0.4912
2023-11-22,0.4633
2023-11-21,0.4339
2023-11-20,0.4577
2023-11-19,0.4828
2023-11-18,0.5092
2023-11-17,0.4823
2023-11-16,0.4540
2023-11-15,0.4788
2023-11-14,0.5051
2023-11-13,0.5327
2023-11-12,0.5619
2023-11-11,0.5927
2023-11-10,0.5703
2023-11-09,0.5468
2023-11-08,0.5220
2023-11-07,0.4958
2023-11-06,0.4682
2023-11-05,0.4939
2023-11-04,0.5209
2023-11-03,0.4947
2023-11-02,0.4670
2023-11-01,0.4378
2023-10-31,0.4618
2023-10-30,0.4871
2023-10-29,0.5137
2023-10-28,0.5419
2023-10-27,0.5168
2023-10-26,0.4903
2023-10-25,0.4624
2023-10-24,0.4330
2023-10-23,0.4567
2023-10-22,0.4817
2023-10-21,0.5081
2023-10-20,0.4811
2023-10-19,0.4527
2023-10-18,0.4227
2023-10-17,0.4459
2023-10-16,0.4703
2023-10-15,0.4413
2023-10-14,0.4107
2023-10-13,0.3784
2023-10-12,0.3991
2023-10-11,0.3662
2023-10-10,0.3315
2023-10-09,0.2949
2023-10-08,0.3111
2023-10-07,0.2733
2023-10-06,0.2883
2023-10-05,0.3041
2023-10-04,0.3207
2023-10-03,0.3383
2023-10-02,0.3568
2023-10-01,0.3764
2023-09-30,0.3970
2023-09-29,0.4187
2023-09-28,0.4417
2023-09-27,0.4659
2023-09-26,0.4914
2023-09-25,0.4635
2023-09-24,0.4889
2023-09-23,0.4609
2023-09-22,0.4314
2023-09-21,0.4550
2023-09-20,0.4799
2023-09-19,0.5062
2023-09-18,0.4792
2023-09-17,0.5054
2023-09-16,0.4783
2023-09-15,0.4497
2023-09-14,0.4744
2023-09-13,0.4456
2023-09-12,0.4700
2023-09-11,0.4410
2023-09-10,0.4651
2023-09-09,0.4906
2023-09-08,0.4627
2023-09-07,0.4333
2023-09-06,0.4022
2023-09-05,0.4242
2023-09-04,0.4475
2023-09-03,0.4720
2023-09-02,0.4978
2023-09-01,0.4703
2023-08-31,0.4961
2023-08-30,0.4685
2023-08-29,0.4394
2023-08-28,0.4087
2023-08-27,0.4311
2023-08-26,0.4547
2023-08-25,0.4248
2023-08-24,0.4481
2023-08-23,0.4179
2023-08-22,0.4407
2023-08-21,0.4649
2023-08-20,0.4903
2023-08-19,0.5172
2023-08-18,0.5455
2023-08-17,0.5754
2023-08-16,0.5521
2023-08-15,0.5276
2023-08-14,0.5017
2023-08-13,0.4745
2023-08-12,0.5004
2023-08-11,0.4731
2023-08-10,0.4442
2023-08-09,0.4138
2023-08-08,0.3817
2023-08-07,0.4026
2023-08-06,0.4246
2023-08-05,0.3931
2023-08-04,0.3599
2023-08-03,0.3796
2023-08-02,0.3456
2023-08-01,0.3645
2023-07-31,0.3845
2023-07-30,0.4056
2023-07-29,0.3730
2023-07-28,0.3934
2023-07-27,0.4150
2023-07-26,0.3829
2023-07-25,0.4039
2023-07-24,0.4260
2023-07-23,0.4494
2023-07-22,0.4740
2023-07-21,0.4452
2023-07-20,0.4695
2023-07-19,0.4405
2023-07-18,0.4646
2023-07-17,0.4901
2023-07-16,0.5169
2023-07-15,0.4904
2023-07-14,0.4625
2023-07-13,0.4879
2023-07-12,0.4598
2023-07-11,0.4302
2023-07-10,0.4538
2023-07-09,0.4786
2023-07-08,0.5049
2023-07-07,0.4777
2023-07-06,0.4491
2023-07-05,0.4190
2023-07-04,0.3872
2023-07-03,0.4084
2023-07-02,0.4307
2023-07-01,0.4543
2023-06-30,0.4244
2023-06-29,0.4477
2023-06-28,0.4174
2023-06-27,0.3855
2023-06-26,0.3519
2023-06-25,0.3711
2023-06-24,0.3915
2023-06-23,0.3581
2023-06-22,0.3777
2023-06-21,0.3437
2023-06-20,0.3625
2023-06-19,0.3823
2023-06-18,0.4033
2023-06-17,0.4254
2023-06-16,0.3939
2023-06-15,0.4155
2023-06-14,0.3835
2023-06-13,0.4045
2023-06-12,0.4266
2023-06-11,0.4500
2023-06-10,0.4198
2023-06-09,0.3881
2023-06-08,0.4093
2023-06-07,0.3770
2023-06-06,0.3429
2023-06-05,0.3616
2023-06-04,0.3267
2023-06-03,0.2898
2023-06-02,0.2509
2023-06-01,0.2646
2023-05-31,0.2791
2023-05-30,0.2944
2023-05-29,0.3106
2023-05-28,0.2728
2023-05-27,0.2877
2023-05-26,0.2487
2023-05-25,0.2623
2023-05-24,0.2767
2023-05-23,0.2919
2023-05-22,0.3079
2023-05-21,0.3247
2023-05-20,0.3425
2023-05-19,0.3065
2023-05-18,0.3233
2023-05-17,0.3410
2023-05-16,0.3597
2023-05-15,0.3794
2023-05-14,0.3454
2023-05-13,0.3643
2023-05-12,0.3842
2023-05-11,0.4053
2023-05-10,0.3727
2023-05-09,0.3383
2023-05-08,0.3569
2023-05-07,0.3764
2023-05-06,0.3970
2023-05-05,0.3640
2023-05-04,0.3839
2023-05-03,0.4050
2023-05-02,0.4271
2023-05-01,0.4505
2023-04-30,0.4752
2023-04-29,0.4465
2023-04-28,0.4162
2023-04-27,0.4390
2023-04-26,0.4082
2023-04-25,0.4306
2023-04-24,0.3994
2023-04-23,0.4213
2023-04-22,0.4443
2023-04-21,0.4687
2023-04-20,0.4943
2023-04-19,0.4667
2023-04-18,0.4922
2023-04-17,0.5192
2023-04-16,0.5476
2023-04-15,0.5228
2023-04-14,0.4967
2023-04-13,0.5239
2023-04-12,0.4978
2023-04-11,0.5251
2023-04-10,0.5538
2023-04-09,0.5294
2023-04-08,0.5036
2023-04-07,0.4764
2023-04-06,0.5025
2023-04-05,0.5301
2023-04-04,0.5591
2023-04-03,0.5897
2023-04-02,0.6220
2023-04-01,0.6013
2023-03-31,0.5795
2023-03-30,0.6112
2023-03-29,0.5899
2023-03-28,0.5675
2023-03-27,0.5985
2023-03-26,0.5765
2023-03-25,0.5534
2023-03-24,0.5289
2023-03-23,0.5579
2023-03-22,0.5336
2023-03-21,0.5629
2023-03-20,0.5389
2023-03-19,0.5685
2023-03-18,0.5448
2023-03-17,0.5199
2023-03-16,0.4936
2023-03-15,0.5206
2023-03-14,0.5491
2023-03-13,0.5244
2023-03-12,0.5532
2023-03-11,0.5835
2023-03-10,0.6154
2023-03-09,0.5944
2023-03-08,0.5721
2023-03-07,0.6035
2023-03-06,0.5818
2023-03-05,0.6136
2023-03-04,0.6472
2023-03-03,0.6279
2023-03-02,0.6623
2023-03-01,0.6438
2023-02-28,0.6243
2023-02-27,0.6037
2023-02-26,0.6368
2023-02-25,0.6169
2023-02-24,0.5959
2023-02-23,0.6285
2023-02-22,0.6082
2023-02-21,0.6415
2023-02-20,0.6219
2023-02-19,0.6559
2023-02-18,0.6371
2023-02-17,0.6172
2023-02-16,0.6510
2023-02-15,0.6867
2023-02-14,0.7243
2023-02-13,0.7092
2023-02-12,0.7480
2023-02-11,0.7890
2023-02-10,0.7774
2023-02-09,0.7652
2023-02-08,0.7524
2023-02-07,0.7388
2023-02-06,0.7245
2023-02-05,0.7094
2023-02-04,0.6935
2023-02-03,0.6767
2023-02-02,0.6590
2023-02-01,0.6403
2023-01-31,0.6206
