Date,Value,Notes
2024-09-14,YES_MANUAL,
2024-09-13,YES_MANUAL,
2024-09-12,YES_MANUAL,
2024-09-11,YES_MANUAL,
2024-09-10,YES_MANUAL,
2024-09-09,YES_MANUAL,
2024-09-08,YES_MANUAL,
2024-09-07,YES_MANUAL,
2024-09-06,YES_MANUAL,
2024-09-05,YES_MANUAL,
2024-09-04,YES_MANUAL,
2024-09-03,YES_MANUAL,
2024-08-31,YES_MANUAL,
2024-08-27,YES_MANUAL,
2024-08-26,YES_MANUAL,
2024-08-25,YES_MANUAL,
2024-08-24,YES_MANUAL,
2024-08-22,YES_MANUAL,
2024-08-21,YES_MANUAL,
2024-08-13,YES_MANUAL,
2024-07-20,NO,
2024-07-18,YES_MANUAL,
2024-07-17,YES_MANUAL,
2024-07-15,YES_MANUAL,
2024-06-27,YES_MANUAL,
2024-06-25,YES_MANUAL,
2024-06-08,YES_MANUAL,
2024-06-07,YES_MANUAL,
2024-06-04,YES_MANUAL,
2024-05-30,YES_MANUAL,
2024-05-23,YES_MANUAL,
2024-05-16,YES_MANUAL,
2024-05-05,YES_MANUAL,
2024-04-27,YES_MANUAL,
2024-04-25,YES_MANUAL,
2024-04-23,YES_MANUAL,
2024-04-22,YES_MANUAL,
2024-04-21,YES_MANUAL,
2024-04-20,YES_MANUAL,
2024-04-19,YES_MANUAL,
2024-04-18,YES_MANUAL,
2024-04-17,YES_MANUAL,
2024-04-16,YES_MANUAL,
2024-04-15,YES_MANUAL,
2024-03-31,YES_MANUAL,
2024-03-16,YES_MANUAL,
2024-03-07,YES_MANUAL,
2024-03-03,YES_MANUAL,
2024-02-21,YES_MANUAL,
2024-01-10,NO,
2023-12-31,YES_MANUAL,
2023-12-08,YES_MANUAL,
2023-11-23,YES_MANUAL,
2023-11-22,YES_MANUAL,
2023-11-20,YES_MANUAL,
2023-11-15,YES_MANUAL,
2023-11-14,YES_MANUAL,
2023-11-13,YES_MANUAL,
2023-11-02,YES_MANUAL,
2023-11-01,YES_MANUAL,
2023-10-31,YES_MANUAL,
2023-10-29,YES_MANUAL,
2023-10-26,YES_MANUAL,
2023-10-23,YES_MANUAL,
2023-10-20,YES_MANUAL,
2023-10-19,YES_MANUAL,
2023-10-16,YES_MANUAL,
2023-10-15,YES_MANUAL,
2023-10-14,YES_MANUAL,
2023-10-13,YES_MANUAL,
2023-10-12,YES_MANUAL,
2023-10-11,YES_MANUAL,
2023-10-05,YES_MANUAL,
2023-10-04,YES_MANUAL,
2023-10-03,YES_MANUAL,
2023-09-23,YES_MANUAL,
2023-09-11,YES_MANUAL,
2023-09-10,YES_MANUAL,
2023-09-08,YES_MANUAL,
2023-09-06,YES_MANUAL,
2023-09-05,YES_MANUAL,
2023-09-03,YES_MANUAL,
2023-08-23,YES_MANUAL,
2023-08-22,YES_MANUAL,
2023-08-21,YES_MANUAL,
2023-08-17,YES_MANUAL,
2023-08-16,YES_MANUAL,
2023-08-14,YES_MANUAL,
2023-08-13,YES_MANUAL,
2023-08-11,YES_MANUAL,
2023-08-10,YES_MANUAL,
2023-08-09,YES_MANUAL,
2023-08-07,YES_MANUAL,
2023-08-01,YES_MANUAL,
2023-07-30,YES_MANUAL,
2023-07-29,YES_MANUAL,
2023-07-28,YES_MANUAL,
2023-07-27,YES_MANUAL,
2023-07-21,YES_MANUAL,
2023-07-20,YES_MANUAL,
2023-07-19,YES_MANUAL,
2023-07-18,YES_MANUAL,
2023-07-17,YES_MANUAL,
2023-07-16,YES_MANUAL,
2023-07-13,YES_MANUAL,
2023-07-12,YES_MANUAL,
2023-07-03,YES_MANUAL,
2023-06-29,NO,
2023-06-28,YES_MANUAL,
2023-06-27,YES_MANUAL,
2023-06-05,YES_MANUAL,
2023-06-04,NO,
2023-05-29,YES_MANUAL,
2023-05-21,YES_MANUAL,
2023-05-18,YES_MANUAL,
2023-05-14,YES_MANUAL,
2023-05-11,YES_MANUAL,
2023-05-10,YES_MANUAL,
2023-05-09,YES_MANUAL,
2023-05-08,YES_MANUAL,
2023-05-07,YES_MANUAL,
2023-05-06,YES_MANUAL,
2023-05-03,YES_MANUAL,
2023-04-29,YES_MANUAL,
2023-04-25,YES_MANUAL,
2023-04-24,YES_MANUAL,
2023-04-23,YES_MANUAL,
2023-04-22,YES_MANUAL,
2023-04-20,YES_MANUAL,
2023-04-19,YES_MANUAL,
2023-04-18,YES_MANUAL,
2023-04-17,YES_MANUAL,
2023-04-15,YES_MANUAL,
2023-04-10,YES_MANUAL,
2023-04-07,YES_MANUAL,
2023-03-29,YES_MANUAL,
2023-03-14,YES_MANUAL,
2023-03-02,YES_MANUAL,
2023-01-31,YES_MANUAL,
2023-01-15,YES_MANUAL,
2023-01-11,YES_MANUAL,
2022-12-31,NO,
2022-12-29,YES_MANUAL,
2022-12-08,YES_MANUAL,
2022-12-06,YES_MANUAL,
2022-12-05,YES_MANUAL,
2022-12-04,YES_MANUAL,
2022-12-03,YES_MANUAL,
2022-12-02,YES_MANUAL,
2022-12-01,YES_MANUAL,
2022-11-30,YES_MANUAL,
2022-11-29,YES_MANUAL,
2022-11-27,YES_MANUAL,
2022-11-23,YES_MANUAL,
2022-11-22,YES_MANUAL,
2022-11-05,YES_MANUAL,
2022-11-04,YES_MANUAL,
2022-10-27,YES_MANUAL,
2022-10-26,YES_MANUAL,
2022-10-19,YES_MANUAL,
2022-10-18,YES_MANUAL,
2022-10-17,YES_MANUAL,
2022-10-14,YES_MANUAL,
2022-10-13,YES_MANUAL,
2022-10-12,YES_MANUAL,
2022-10-10,YES_MANUAL,
2022-10-09,NO,
2022-09-15,YES_MANUAL,
2022-09-14,YES_MANUAL,
