Date,Score
2025-11-06,0.7524
2025-11-05,0.7388
2025-11-04,0.7245
2025-11-03,0.7094
2025-11-02,0.7482
2025-11-01,0.7345
2025-10-31,0.7199
2025-10-30,0.7046
2025-10-29,0.6884
2025-10-28,0.6713
2025-10-27,0.6533
2025-10-26,0.6891
2025-10-25,0.7269
2025-10-24,0.7119
2025-10-23,0.6961
2025-10-22,0.6795
2025-10-21,0.6619
2025-10-20,0.6434
2025-10-19,0.6786
2025-10-18,0.7158
2025-10-17,0.7002
2025-10-16,0.6838
2025-10-15,0.6665
2025-10-14,0.6482
2025-10-13,0.6290
2025-10-12,0.6634
2025-10-11,0.6450
2025-10-10,0.6256
2025-10-09,0.6598
2025-10-08,0.6412
2025-10-07,0.6215
2025-10-06,0.6008
2025-10-05,0.5789
2025-10-04,0.5559
2025-10-03,0.5863
2025-10-02,0.5637
2025-10-01,0.5398
2025-09-30,0.5693
2025-09-29,0.5458
2025-09-28,0.5756
2025-09-27,0.5524
2025-09-26,0.5279
2025-09-25,0.5020
2025-09-24,0.4748
2025-09-23,0.4460
2025-09-22,0.4704
2025-09-21,0.4962
2025-09-20,0.5234
2025-09-19,0.4973
2025-09-18,0.4697
2025-09-17,0.4407
2025-09-16,0.4101
2025-09-15,0.3777
2025-09-14,0.3984
2025-09-13,0.3655
2025-09-12,0.3307
2025-09-11,0.2941
2025-09-10,0.3102
2025-09-09,0.3272
2025-09-08,0.3451
2025-09-07,0.3640
2025-09-06,0.3839
2025-09-05,0.3502
2025-09-04,0.3694
2025-09-03,0.3896
2025-09-02,0.3562
2025-09-01,0.3757
2025-08-31,0.3962
2025-08-30,0.4179
2025-08-29,0.3861
2025-08-28,0.3524
2025-08-27,0.3170
2025-08-26,0.2796
2025-08-25,0.2949
2025-08-24,0.3110
2025-08-23,0.3281
2025-08-22,0.3460
2025-08-21,0.3650
2025-08-20,0.3302
2025-08-19,0.3483
2025-08-18,0.3674
2025-08-17,0.3875
2025-08-16,0.4087
2025-08-15,0.4311
2025-08-14,0.4547
2025-08-13,0.4248
2025-08-12,0.4481
2025-08-11,0.4726
2025-08-10,0.4985
2025-08-09,0.4711
2025-08-08,0.4421
2025-08-07,0.4115
2025-08-06,0.3793
2025-08-05,0.4001
2025-08-04,0.4220
2025-08-03,0.4451
2025-08-02,0.4695
2025-08-01,0.4404
2025-07-31,0.4098
2025-07-30,0.3775
2025-07-29,0.3981
2025-07-28,0.4200
2025-07-27,0.4429
2025-07-26,0.4672
2025-07-25,0.4380
2025-07-24,0.4620
2025-07-23,0.4326
2025-07-22,0.4562
2025-07-21,0.4812
2025-07-20,0.5076
2025-07-19,0.5354
2025-07-18,0.5099
2025-07-17,0.5379
2025-07-16,0.5126
2025-07-15,0.4859
2025-07-14,0.5125
2025-07-13,0.5405
2025-07-12,0.5154
2025-07-11,0.4888
2025-07-10,0.4608
2025-07-09,0.4313
2025-07-08,0.4549
2025-07-07,0.4798
2025-07-06,0.5061
2025-07-05,0.5338
2025-07-04,0.5083
2025-07-03,0.4814
2025-07-02,0.4530
2025-07-01,0.4230
2025-06-30,0.4462
2025-06-29,0.4706
2025-06-28,0.4416
2025-06-27,0.4111
2025-06-26,0.3788
2025-06-25,0.3996
2025-06-24,0.4214
2025-06-23,0.3897
2025-06-22,0.4111
2025-06-21,0.3788
2025-06-20,0.3448
2025-06-19,0.3637
2025-06-18,0.3289
2025-06-17,0.3469
2025-06-16,0.3659
2025-06-15,0.3859
2025-06-14,0.4070
2025-06-13,0.3746
2025-06-12,0.3951
2025-06-11,0.3620
2025-06-10,0.3818
2025-06-09,0.4027
2025-06-08,0.4247
2025-06-07,0.4480
2025-06-06,0.4178
2025-06-05,0.4406
2025-06-04,0.4100
2025-06-03,0.4325
2025-06-02,0.4561
2025-06-01,0.4811
2025-05-31,0.4527
2025-05-30,0.4227
2025-05-29,0.4459
2025-05-28,0.4155
2025-05-27,0.4383
2025-05-26,0.4623
2025-05-25,0.4876
2025-05-24,0.5143
2025-05-23,0.5425
2025-05-22,0.5174
2025-05-21,0.4910
2025-05-20,0.5179
2025-05-19,0.5463
2025-05-18,0.5214
2025-05-17,0.4952
2025-05-16,0.4676
2025-05-15,0.4384
2025-05-14,0.4077
2025-05-13,0.4300
2025-05-12,0.4535
2025-05-11,0.4784
2025-05-10,0.4498
2025-05-09,0.4197
2025-05-08,0.4427
2025-05-07,0.4121
2025-05-06,0.4347
2025-05-05,0.4585
2025-05-04,0.4836
2025-05-03,0.5101
2025-05-02,0.4833
2025-05-01,0.4550
2025-04-30,0.4251
2025-04-29,0.4484
2025-04-28,0.4730
2025-04-27,0.4989
2025-04-26,0.5262
2025-04-25,0.5002
2025-04-24,0.4729
2025-04-23,0.4440
2025-04-22,0.4136
2025-04-21,0.3814
2025-04-20,0.4023
2025-04-19,0.4244
2025-04-18,0.3928
2025-04-17,0.4143
2025-04-16,0.3823
2025-04-15,0.4032
2025-04-14,0.3705
2025-04-13,0.3908
2025-04-12,0.4122
2025-04-11,0.3800
2025-04-10,0.3461
2025-04-09,0.3103
2025-04-08,0.3273
2025-04-07,0.3452
2025-04-06,0.3641
2025-04-05,0.3840
2025-04-04,0.3503
2025-04-03,0.3695
2025-04-02,0.3897
2025-04-01,0.4110
2025-03-31,0.4336
2025-03-30,0.4573
2025-03-29,0.4823
2025-03-28,0.4540
2025-03-27,0.4789
2025-03-26,0.4503
2025-03-25,0.4750
2025-03-24,0.5010
2025-03-23,0.4737
2025-03-22,0.4448
2025-03-21,0.4144
2025-03-20,0.3824
2025-03-19,0.4033
2025-03-18,0.3706
2025-03-17,0.3909
2025-03-16,0.4123
2025-03-15,0.4349
2025-03-14,0.4040
2025-03-13,0.4261
2025-03-12,0.3947
2025-03-11,0.3615
2025-03-10,0.3813
2025-03-09,0.3474
2025-03-08,0.3665
2025-03-07,0.3318
2025-03-06,0.3499
2025-03-05,0.3143
2025-03-04,0.3315
2025-03-03,0.2949
2025-03-02,0.3111
2025-03-01,0.3281
2025-02-28,0.2913
2025-02-27,0.2525
2025-02-26,0.2116
2025-02-25,0.2232
2025-02-24,0.2354
2025-02-23,0.2483
2025-02-22,0.2619
2025-02-21,0.2215
2025-02-20,0.2336
2025-02-19,0.1916
2025-02-18,0.2021
2025-02-17,0.2132
2025-02-16,0.2248
2025-02-15,0.2372
2025-02-14,0.1954
2025-02-13,0.2061
2025-02-12,0.2174
2025-02-11,0.2293
2025-02-10,0.2418
2025-02-09,0.2551
2025-02-08,0.2143
2025-02-07,0.1712
2025-02-06,0.1806
2025-02-05,0.1357
2025-02-04,0.0884
2025-02-03,0.0933
2025-02-02,0.0984
2025-02-01,0.1038
2025-01-31,0.1094
2025-01-30,0.1154
2025-01-29,0.1218
2025-01-28,0.1284
2025-01-27,0.1355
2025-01-26,0.1429
2025-01-25,0.1507
2025-01-24,0.1589
2025-01-23,0.1677
2025-01-22,0.1768
2025-01-21,0.1865
2025-01-20,0.1967
2025-01-19,0.2075
2025-01-18,0.2189
2025-01-17,0.1761
2025-01-16,0.1857
2025-01-15,0.1959
2025-01-14,0.2066
2025-01-13,0.2180
2025-01-12,0.2299
2025-01-11,0.2425
2025-01-10,0.2010
2025-01-09,0.2120
2025-01-08,0.2236
2025-01-07,0.2359
2025-01-06,0.2488
2025-01-05,0.2624
2025-01-04,0.2768
2025-01-03,0.2919
2025-01-02,0.3079
2025-01-01,0.3248
2024-12-31,0.3426
2024-12-30,0.3613
2024-12-29,0.3811
2024-12-28,0.4020
2024-12-27,0.3692
2024-12-26,0.3895
2024-12-25,0.3560
2024-12-24,0.3755
2024-12-23,0.3961
2024-12-22,0.4178
2024-12-21,0.4407
2024-12-20,0.4100
2024-12-19,0.4325
2024-12-18,0.4014
2024-12-17,0.4234
2024-12-16,0.3918
2024-12-15,0.4133
2024-12-14,0.3811
2024-12-13,0.3472
2024-12-12,0.3663
2024-12-11,0.3316
2024-12-10,0.3497
2024-12-09,0.3141
2024-12-08,0.3313
2024-12-07,0.3494
2024-12-06,0.3686
2024-12-05,0.3888
2024-12-04,0.4101
2024-12-03,0.4325
2024-12-02,0.4014
2024-12-01,0.4234
2024-11-30,0.4466
2024-11-29,0.4163
2024-11-28,0.3843
2024-11-27,0.3506
2024-11-26,0.3698
2024-11-25,0.3901
2024-11-24,0.4114
2024-11-23,0.4340
2024-11-22,0.4577
2024-11-21,0.4828
2024-11-20,0.5092
2024-11-19,0.5371
2024-11-18,0.5666
2024-11-17,0.5976
2024-11-16,0.6303
2024-11-15,0.6101
2024-11-14,0.5887
2024-11-13,0.5662
2024-11-12,0.5972
2024-11-11,0.5751
2024-11-10,0.6066
2024-11-09,0.6399
2024-11-08,0.6201
2024-11-07,0.5993
2024-11-06,0.5774
2024-11-05,0.6090
2024-11-04,0.6424
2024-11-03,0.6775
2024-11-02,0.7146
2024-11-01,0.6990
2024-10-31,0.6825
2024-10-30,0.6651
2024-10-29,0.6468
2024-10-28,0.6275
2024-10-27,0.6618
2024-10-26,0.6981
2024-10-25,0.6815
2024-10-24,0.7189
2024-10-23,0.7035
2024-10-22,0.6872
2024-10-21,0.6701
2024-10-20,0.7068
2024-10-19,0.7455
2024-10-18,0.7316
2024-10-17,0.7169
2024-10-16,0.7561
2024-10-15,0.7428
2024-10-14,0.7287
2024-10-13,0.7686
2024-10-12,0.8107
2024-10-11,0.8003
2024-10-10,0.7894
2024-10-09,0.7778
2024-10-08,0.7657
2024-10-07,0.7528
2024-10-06,0.7941
2024-10-05,0.7828
2024-10-04,0.7709
2024-10-03,0.7583
2024-10-02,0.7451
2024-10-01,0.7311
2024-09-30,0.7164
2024-09-29,0.7556
2024-09-28,0.7423
2024-09-27,0.7282
2024-09-26,0.7133
2024-09-25,0.6976
2024-09-24,0.6810
2024-09-23,0.6635
2024-09-22,0.6451
2024-09-21,0.6257
2024-09-20,0.6052
2024-09-19,0.5835
2024-09-18,0.5607
2024-09-17,0.5367
2024-09-16,0.5113
2024-09-15,0.5393
2024-09-14,0.5141
2024-09-13,0.4875
2024-09-12,0.5142
2024-09-11,0.4875
2024-09-10,0.4595
2024-09-09,0.4299
2024-09-08,0.4534
2024-09-07,0.4235
2024-09-06,0.3919
2024-09-05,0.4134
2024-09-04,0.3812
2024-09-03,0.4021
2024-09-02,0.4241
2024-09-01,0.4474
2024-08-31,0.4719
2024-08-30,0.4430
2024-08-29,0.4672
2024-08-28,0.4380
2024-08-27,0.4620
2024-08-26,0.4326
2024-08-25,0.4563
2024-08-24,0.4812
2024-08-23,0.4528
2024-08-22,0.4776
2024-08-21,0.4490
2024-08-20,0.4736
2024-08-19,0.4448
2024-08-18,0.4691
2024-08-17,0.4401
2024-08-16,0.4642
2024-08-15,0.4896
2024-08-14,0.4616
2024-08-13,0.4869
2024-08-12,0.4588
2024-08-11,0.4840
2024-08-10,0.5105
2024-08-09,0.4836
2024-08-08,0.5101
2024-08-07,0.4833
2024-08-06,0.4550
2024-08-05,0.4799
2024-08-04,0.5062
2024-08-03,0.4792
2024-08-02,0.4506
2024-08-01,0.4753
2024-07-31,0.4466
2024-07-30,0.4710
2024-07-29,0.4968
2024-07-28,0.5241
2024-07-27,0.5528
2024-07-26,0.5283
2024-07-25,0.5572
2024-07-24,0.5329
2024-07-23,0.5621
2024-07-22,0.5381
2024-07-21,0.5129
2024-07-20,0.4862
2024-07-19,0.4580
2024-07-18,0.4831
2024-07-17,0.4548
2024-07-16,0.4250
2024-07-15,0.3935
2024-07-14,0.3602
2024-07-13,0.3800
2024-07-12,0.3460
2024-07-11,0.3650
2024-07-10,0.3302
2024-07-09,0.3483
2024-07-08,0.3673
2024-07-07,0.3875
2024-07-06,0.4087
2024-07-05,0.3763
2024-07-04,0.3969
2024-07-03,0.3639
2024-07-02,0.3838
2024-07-01,0.3501
2024-06-30,0.3692
2024-06-29,0.3894
2024-06-28,0.3560
2024-06-27,0.3755
2024-06-26,0.3413
2024-06-25,0.3052
2024-06-24,0.2672
2024-06-23,0.2818
2024-06-22,0.2972
2024-06-21,0.2588
2024-06-20,0.2729
2024-06-19,0.2879
2024-06-18,0.3036
2024-06-17,0.3203
2024-06-16,0.3378
2024-06-15,0.3563
2024-06-14,0.3758
2024-06-13,0.3964
2024-06-12,0.4181
2024-06-11,0.4410
2024-06-10,0.4652
2024-06-09,0.4907
2024-06-08,0.4628
2024-06-07,0.4333
2024-06-06,0.4023
2024-06-05,0.4243
2024-06-04,0.3928
2024-06-03,0.3596
2024-06-02,0.3792
2024-06-01,0.4000
2024-05-31,0.3672
2024-05-30,0.3873
2024-05-29,0.3537
2024-05-28,0.3731
2024-05-27,0.3935
2024-05-26,0.4151
2024-05-25,0.4378
2024-05-24,0.4070
2024-05-23,0.4293
2024-05-22,0.3980
2024-05-21,0.3651
2024-05-20,0.3303
2024-05-19,0.3484
2024-05-18,0.3675
2024-05-17,0.3328
2024-05-16,0.3511
2024-05-15,0.3155
2024-05-14,0.3328
2024-05-13,0.3510
2024-05-12,0.3702
2024-05-11,0.3905
2024-05-10,0.3571
2024-05-09,0.3767
2024-05-08,0.3973
2024-05-07,0.4191
2024-05-06,0.3873
2024-05-05,0.4085
2024-05-04,0.4309
2024-05-03,0.3997
2024-05-02,0.4216
2024-05-01,0.3899
2024-04-30,0.3565
2024-04-29,0.3760
2024-04-28,0.3966
2024-04-27,0.4183
2024-04-26,0.3865
2024-04-25,0.4076
2024-04-24,0.3752
2024-04-23,0.3957
2024-04-22,0.4174
2024-04-21,0.4403
2024-04-20,0.4644
2024-04-19,0.4350
2024-04-18,0.4589
2024-04-17,0.4292
2024-04-16,0.3980
2024-04-15,0.3650
2024-04-14,0.3850
2024-04-13,0.4061
2024-04-12,0.3735
2024-04-11,0.3940
2024-04-10,0.3608
2024-04-09,0.3806
2024-04-08,0.4014
2024-04-07,0.4234
2024-04-06,0.3918
2024-04-05,0.4133
2024-04-04,0.4359
2024-04-03,0.4598
2024-04-02,0.4850
2024-04-01,0.5115
2024-03-31,0.5395
2024-03-30,0.5143
2024-03-29,0.5425
2024-03-28,0.5174
2024-03-27,0.4910
2024-03-26,0.5179
2024-03-25,0.5463
2024-03-24,0.5762
2024-03-23,0.5530
2024-03-22,0.5285
2024-03-21,0.5574
2024-03-20,0.5332
2024-03-19,0.5076
2024-03-18,0.5354
2024-03-17,0.5100
2024-03-16,0.5379
2024-03-15,0.5126
2024-03-14,0.4859
2024-03-13,0.4577
2024-03-12,0.4828
2024-03-11,0.5093
2024-03-10,0.5371
2024-03-09,0.5666
2024-03-08,0.5428
2024-03-07,0.5726
2024-03-06,0.5491
2024-03-05,0.5245
2024-03-04,0.4984
2024-03-03,0.4709
2024-03-02,0.4420
2024-03-01,0.4114
2024-02-29,0.4339
2024-02-28,0.4029
2024-02-27,0.4250
2024-02-26,0.4483
2024-02-25,0.4728
2024-02-24,0.4987
2024-02-23,0.4713
2024-02-22,0.4971
2024-02-21,0.4695
2024-02-20,0.4405
2024-02-19,0.4646
2024-02-18,0.4901
2024-02-17,0.4621
2024-02-16,0.4327
2024-02-15,0.4564
2024-02-14,0.4266
2024-02-13,0.4500
2024-02-12,0.4746
2024-02-11,0.5006
2024-02-10,0.5280
2024-02-09,0.5022
2024-02-08,0.4749
2024-02-07,0.4461
2024-02-06,0.4706
2024-02-05,0.4963
2024-02-04,0.5235
2024-02-03,0.5522
2024-02-02,0.5277
2024-02-01,0.5018
2024-01-31,0.4745
2024-01-30,0.5005
2024-01-29,0.5279
2024-01-28,0.5568
2024-01-27,0.5873
2024-01-26,0.5647
2024-01-25,0.5409
2024-01-24,0.5157
2024-01-23,0.5440
2024-01-22,0.5738
2024-01-21,0.6052
2024-01-20,0.6383
2024-01-19,0.6185
2024-01-18,0.5976
2024-01-17,0.5756
2024-01-16,0.6071
2024-01-15,0.6404
2024-01-14,0.6754
2024-01-13,0.6577
2024-01-12,0.6389
2024-01-11,0.6191
2024-01-10,0.5983
2024-01-09,0.5763
2024-01-08,0.5531
2024-01-07,0.5286
2024-01-06,0.5576
2024-01-05,0.5333
2024-01-04,0.5078
2024-01-03,0.4808
2024-01-02,0.5071
2024-01-01,0.5349
2023-12-31,0.5642
2023-12-30,0.5951
2023-12-29,0.5729
2023-12-28,0.5495
2023-12-27,0.5249
2023-12-26,0.4988
2023-12-25,0.5262
2023-12-24,0.5550
2023-12-23,0.5854
2023-12-22,0.5627
2023-12-21,0.5387
2023-12-20,0.5135
2023-12-19,0.5416
2023-12-18,0.5712
2023-12-17,0.6025
2023-12-16,0.5808
2023-12-15,0.5578
2023-12-14,0.5336
2023-12-13,0.5080
2023-12-12,0.4811
2023-12-11,0.5074
2023-12-10,0.5352
2023-12-09,0.5645
2023-12-08,0.5407
2023-12-07,0.5155
2023-12-06,0.5438
2023-12-05,0.5735
2023-12-04,0.6050
2023-12-03,0.6381
2023-12-02,0.6183
2023-12-01,0.5974
2023-11-30,0.5753
2023-11-29,0.5521
2023-11-28,0.5823
2023-11-27,0.6142
2023-11-26,0.6478
2023-11-25,0.6285
2023-11-24,0.6082
2023-11-23,0.6415
2023-11-22,0.6219
2023-11-21,0.6011
2023-11-20,0.6341
2023-11-19,0.6688
2023-11-18,0.6507
2023-11-17,0.6315
2023-11-16,0.6113
2023-11-15,0.5901
2023-11-14,0.6224
2023-11-13,0.6565
2023-11-12,0.6924
2023-11-11,0.6756
2023-11-10,0.6578
2023-11-09,0.6391
2023-11-08,0.6193
2023-11-07,0.6532
2023-11-06,0.6890
2023-11-05,0.7267
2023-11-04,0.7117
2023-11-03,0.6960
2023-11-02,0.6793
2023-11-01,0.6617
2023-10-31,0.6980
2023-10-30,0.7362
2023-10-29,0.7765
2023-10-28,0.7643
2023-10-27,0.7514
2023-10-26,0.7378
2023-10-25,0.7234
2023-10-24,0.7630
2023-10-23,0.8048
2023-10-22,0.7941
2023-10-21,0.7828
2023-10-20,0.7709
2023-10-19,0.7584
2023-10-18,0.7452
2023-10-17,0.7860
2023-10-16,0.7743
2023-10-15,0.7619
2023-10-14,0.7489
2023-10-13,0.7351
2023-10-12,0.7206
2023-10-11,0.7053
2023-10-10,0.6891
2023-10-09,0.6721
2023-10-08,0.7089
2023-10-07,0.7478
2023-10-06,0.7339
2023-10-05,0.7194
2023-10-04,0.7040
2023-10-03,0.6878
2023-10-02,0.6707
2023-10-01,0.6527
2023-09-30,0.6336
2023-09-29,0.6136
2023-09-28,0.6472
2023-09-27,0.6279
2023-09-26,0.6622
2023-09-25,0.6437
2023-09-24,0.6242
2023-09-23,0.6037
2023-09-22,0.5819
2023-09-21,0.5591
2023-09-20,0.5349
2023-09-19,0.5642
2023-09-18,0.5951
2023-09-17,0.6277
2023-09-16,0.6073
2023-09-15,0.5858
2023-09-14,0.6179
2023-09-13,0.5969
2023-09-12,0.6296
2023-09-11,0.6094
2023-09-10,0.5880
2023-09-09,0.5654
2023-09-08,0.5416
2023-09-07,0.5165
2023-09-06,0.4900
2023-09-05,0.5168
2023-09-04,0.5451
2023-09-03,0.5750
2023-09-02,0.5517
2023-09-01,0.5272
2023-08-31,0.5560
2023-08-30,0.5317
2023-08-29,0.5609
2023-08-28,0.5916
2023-08-27,0.6240
2023-08-26,0.6034
2023-08-25,0.5817
2023-08-24,0.6135
2023-08-23,0.5923
2023-08-22,0.6248
2023-08-21,0.6590
2023-08-20,0.6951
2023-08-19,0.6784
2023-08-18,0.6608
2023-08-17,0.6970
2023-08-16,0.6804
2023-08-15,0.6629
2023-08-14,0.6444
2023-08-13,0.6797
2023-08-12,0.6621
2023-08-11,0.6436
2023-08-10,0.6789
2023-08-09,0.6613
2023-08-08,0.6428
2023-08-07,0.6780
2023-08-06,0.6603
2023-08-05,0.6417
2023-08-04,0.6221
2023-08-03,0.6014
2023-08-02,0.5796
2023-08-01,0.6113
2023-07-31,0.5900
2023-07-30,0.6223
2023-07-29,0.6017
2023-07-28,0.5798
2023-07-27,0.6116
2023-07-26,0.5903
2023-07-25,0.6227
2023-07-24,0.6568
2023-07-23,0.6927
2023-07-22,0.6759
2023-07-21,0.6581
2023-07-20,0.6942
2023-07-19,0.6774
2023-07-18,0.6598
2023-07-17,0.6959
2023-07-16,0.7340
2023-07-15,0.7194
2023-07-14,0.7041
2023-07-13,0.7426
2023-07-12,0.7286
2023-07-11,0.7137
2023-07-10,0.7528
2023-07-09,0.7392
2023-07-08,0.7249
2023-07-07,0.7099
2023-07-06,0.6940
2023-07-05,0.6772
2023-07-04,0.6596
2023-07-03,0.6409
2023-07-02,0.6213
2023-07-01,0.6005
2023-06-30,0.5786
2023-06-29,0.6103
2023-06-28,0.5890
2023-06-27,0.5665
2023-06-26,0.5427
2023-06-25,0.5177
2023-06-24,0.4913
2023-06-23,0.4634
2023-06-22,0.4888
2023-06-21,0.4608
2023-06-20,0.4860
2023-06-19,0.5126
2023-06-18,0.5407
2023-06-17,0.5156
2023-06-16,0.4890
2023-06-15,0.5158
2023-06-14,0.4893
2023-06-13,0.5161
2023-06-12,0.5444
2023-06-11,0.5742
2023-06-10,0.5509
2023-06-09,0.5263
2023-06-08,0.5003
2023-06-07,0.4729
2023-06-06,0.4441
2023-06-05,0.4684
2023-06-04,0.4941
2023-06-03,0.4663
2023-06-02,0.4371
2023-06-01,0.4611
2023-05-31,0.4863
2023-05-30,0.5129
2023-05-29,0.5410
2023-05-28,0.5707
2023-05-27,0.5471
2023-05-26,0.5223
2023-05-25,0.5510
2023-05-24,0.5264
2023-05-23,0.5552
2023-05-22,0.5856
2023-05-21,0.6177
2023-05-20,0.5967
2023-05-19,0.5746
2023-05-18,0.6061
2023-05-17,0.5845
2023-05-16,0.5618
2023-05-15,0.5378
2023-05-14,0.5672
2023-05-13,0.5435
2023-05-12,0.5185
2023-05-11,0.5469
2023-05-10,0.5769
2023-05-09,0.5537
2023-05-08,0.5293
2023-05-07,0.5035
2023-05-06,0.4763
2023-05-05,0.4476
2023-05-04,0.4721
2023-05-03,0.4432
2023-05-02,0.4127
2023-05-01,0.4353
2023-04-30,0.4592
2023-04-29,0.4296
2023-04-28,0.3983
2023-04-27,0.4201
2023-04-26,0.3884
2023-04-25,0.4097
2023-04-24,0.4321
2023-04-23,0.4558
2023-04-22,0.4259
2023-04-21,0.4493
2023-04-20,0.4739
2023-04-19,0.4451
2023-04-18,0.4147
2023-04-17,0.4374
2023-04-16,0.4613
2023-04-15,0.4318
2023-04-14,0.4007
2023-04-13,0.4227
2023-04-12,0.3910
2023-04-11,0.4125
2023-04-10,0.4351
2023-04-09,0.4589
2023-04-08,0.4292
2023-04-07,0.3980
2023-04-06,0.4198
2023-04-05,0.4428
2023-04-04,0.4670
2023-04-03,0.4926
2023-04-02,0.5196
2023-04-01,0.4933
2023-03-31,0.4655
2023-03-30,0.4910
2023-03-29,0.5179
2023-03-28,0.5463
2023-03-27,0.5762
2023-03-26,0.6077
2023-03-25,0.5862
2023-03-24,0.5636
2023-03-23,0.5945
2023-03-22,0.5722
2023-03-21,0.6036
2023-03-20,0.6366
2023-03-19,0.6715
2023-03-18,0.6535
2023-03-17,0.6345
2023-03-16,0.6145
2023-03-15,0.5934
2023-03-14,0.6259
2023-03-13,0.6602
2023-03-12,0.6963
2023-03-11,0.6797
2023-03-10,0.6622
2023-03-09,0.6984
2023-03-08,0.6819
2023-03-07,0.7193
2023-03-06,0.7039
2023-03-05,0.6877
2023-03-04,0.6706
2023-03-03,0.6525
2023-03-02,0.6335
2023-03-01,0.6134
2023-02-28,0.6470
2023-02-27,0.6277
2023-02-26,0.6621
2023-02-25,0.6436
2023-02-24,0.6240
2023-02-23,0.6035
2023-02-22,0.5817
2023-02-21,0.6136
2023-02-20,0.5924
2023-02-19,0.6249
2023-02-18,0.6043
2023-02-17,0.5827
2023-02-16,0.6146
2023-02-15,0.5935
2023-02-14,0.6260
2023-02-13,0.6055
2023-02-12,0.6387
2023-02-11,0.6189
2023-02-10,0.5980
2023-02-09,0.5760
2023-02-08,0.5528
2023-02-07,0.5830
2023-02-06,0.5602
2023-02-05,0.5909
2023-02-04,0.5685
2023-02-03,0.5448
2023-02-02,0.5199
2023-02-01,0.4936
2023-01-31,0.4659
