Date,Value,Notes
2025-01-22,YES_MANUAL,
2025-01-21,YES_MANUAL,
2025-01-20,YES_MANUAL,
2025-01-19,YES_MANUAL,
2025-01-18,YES_MANUAL,
2025-01-13,YES_MANUAL,
2025-01-10,YES_MANUAL,
2025-01-02,NO,
2024-12-26,YES_MANUAL,
2024-12-24,NO,
2024-12-12,NO,
2024-12-11,NO,
2024-12-07,NO,
2024-12-03,YES_MANUAL,
2024-12-02,NO,
2024-11-29,NO,
2024-11-09,NO,
2024-10-31,NO,
2024-10-29,YES_MANUAL,
2024-10-27,YES_MANUAL,
2024-10-22,NO,
2024-10-20,YES_MANUAL,
2024-10-18,YES_MANUAL,
2024-10-16,NO,
2024-10-15,YES_MANUAL,
2024-10-13,YES_MANUAL,
2024-10-09,NO,
2024-10-08,NO,
2024-10-07,YES_MANUAL,
2024-10-04,NO,
2024-10-02,NO,
2024-10-01,YES_MANUAL,
2024-09-25,NO,
2024-09-24,NO,
2024-09-23,YES_MANUAL,
2024-09-22,NO,
2024-09-19,YES_MANUAL,
2024-09-18,YES_MANUAL,
2024-09-16,YES_MANUAL,
2024-09-15,NO,
2024-09-07,NO,
2024-08-30,NO,
2024-08-28,YES_MANUAL,
2024-08-20,YES_MANUAL,
2024-08-18,YES_MANUAL,
2024-08-14,YES_MANUAL,
2024-08-13,NO,
2024-08-10,YES_MANUAL,
2024-08-04,YES_MANUAL,
2024-08-03,NO,
2024-08-01,YES_MANUAL,
2024-07-31,YES_MANUAL,
2024-07-30,YES_MANUAL,
2024-07-27,YES_MANUAL,
2024-07-24,YES_MANUAL,
2024-07-22,YES_MANUAL,
2024-07-17,YES_MANUAL,
2024-07-16,YES_MANUAL,
2024-07-15,YES_MANUAL,
2024-07-14,YES_MANUAL,
2024-07-12,YES_MANUAL,
2024-07-09,YES_MANUAL,
2024-07-08,YES_MANUAL,
2024-07-02,YES_MANUAL,
2024-06-30,YES_MANUAL,
2024-06-28,YES_MANUAL,
2024-06-22,YES_MANUAL,
2024-06-20,YES_MANUAL,
2024-06-13,YES_MANUAL,
2024-06-08,YES_MANUAL,
2024-06-03,YES_MANUAL,
2024-05-27,YES_MANUAL,
2024-05-23,YES_MANUAL,
2024-05-19,YES_MANUAL,
2024-05-17,YES_MANUAL,
2024-05-15,YES_MANUAL,
2024-05-10,YES_MANUAL,
2024-05-07,YES_MANUAL,
2024-05-04,YES_MANUAL,
2024-04-15,YES_MANUAL,
2024-04-13,YES_MANUAL,
2024-04-12,YES_MANUAL,
2024-04-10,YES_MANUAL,
2024-04-07,YES_MANUAL,
2024-04-05,NO,
2024-04-04,YES_MANUAL,
2024-04-03,YES_MANUAL,
2024-03-30,YES_MANUAL,
2024-03-25,YES_MANUAL,
2024-03-23,YES_MANUAL,
2024-03-20,YES_MANUAL,
2024-03-19,YES_MANUAL,
2024-03-17,YES_MANUAL,
2024-03-13,YES_MANUAL,
2024-03-07,YES_MANUAL,
2024-03-04,YES_MANUAL,
2024-03-03,YES_MANUAL,
2024-02-28,YES_MANUAL,
2024-02-27,NO,
2024-02-26,YES_MANUAL,
2024-02-20,NO,
2024-02-19,YES_MANUAL,
2024-02-18,YES_MANUAL,
2024-02-16,YES_MANUAL,
2024-02-15,YES_MANUAL,
2024-02-13,YES_MANUAL,
2024-02-12,NO,
2024-02-11,YES_MANUAL,
2024-02-10,YES_MANUAL,
2024-02-07,YES_MANUAL,
2024-02-05,YES_MANUAL,
2024-02-03,YES_MANUAL,
2024-02-01,YES_MANUAL,
2024-01-29,YES_MANUAL,
2024-01-28,YES_MANUAL,
2024-01-26,YES_MANUAL,
2024-01-24,YES_MANUAL,
2024-01-21,YES_MANUAL,
2024-01-16,YES_MANUAL,
2024-01-15,YES_MANUAL,
2024-01-14,YES_MANUAL,
2024-01-12,YES_MANUAL,
2024-01-11,YES_MANUAL,
2024-01-09,YES_MANUAL,
2024-01-08,YES_MANUAL,
2024-01-06,YES_MANUAL,
2024-01-03,YES_MANUAL,
2024-01-01,YES_MANUAL,
2023-12-30,NO,
2023-12-29,YES_MANUAL,
2023-12-25,YES_MANUAL,
2023-12-23,YES_MANUAL,
2023-12-20,YES_MANUAL,
2023-12-17,YES_MANUAL,
2023-12-16,NO,
2023-12-14,YES_MANUAL,
2023-12-11,YES_MANUAL,
2023-12-10,YES_MANUAL,
2023-12-08,NO,
2023-12-07,YES_MANUAL,
2023-12-06,YES_MANUAL,
2023-12-02,YES_MANUAL,
2023-11-27,YES_MANUAL,
2023-11-25,YES_MANUAL,
2023-11-22,NO,
2023-11-21,NO,
2023-11-20,YES_MANUAL,
2023-11-19,YES_MANUAL,
2023-11-17,NO,
2023-11-16,NO,
2023-11-14,YES_MANUAL,
2023-11-11,YES_MANUAL,
2023-11-10,YES_MANUAL,
2023-11-06,YES_MANUAL,
2023-11-04,YES_MANUAL,
2023-11-02,YES_MANUAL,
2023-10-31,YES_MANUAL,
2023-10-29,YES_MANUAL,
2023-10-28,NO,
2023-10-27,YES_MANUAL,
2023-10-25,YES_MANUAL,
2023-10-24,YES_MANUAL,
2023-10-17,YES_MANUAL,
2023-10-15,NO,
2023-10-14,NO,
2023-10-13,YES_MANUAL,
2023-10-11,NO,
2023-10-09,YES_MANUAL,
2023-10-07,YES_MANUAL,
2023-09-29,YES_MANUAL,
2023-09-27,YES_MANUAL,
2023-09-26,NO,
2023-09-25,YES_MANUAL,
2023-09-23,NO,
2023-09-21,YES_MANUAL,
2023-09-16,YES_MANUAL,
2023-09-12,NO,
2023-09-10,NO,
2023-09-09,YES_MANUAL,
2023-09-04,NO,
2023-09-03,YES_MANUAL,
2023-09-02,NO,
2023-09-01,NO,
2023-08-31,YES_MANUAL,
2023-08-29,NO,
2023-08-28,NO,
2023-08-27,YES_MANUAL,
2023-08-24,NO,
2023-08-22,YES_MANUAL,
2023-08-21,NO,
2023-08-19,NO,
2023-08-17,YES_MANUAL,
2023-08-13,YES_MANUAL,
2023-08-10,NO,
2023-08-06,YES_MANUAL,
2023-08-04,NO,
2023-08-03,NO,
2023-08-01,YES_MANUAL,
2023-07-30,YES_MANUAL,
2023-07-29,YES_MANUAL,
2023-07-28,YES_MANUAL,
2023-07-26,YES_MANUAL,
2023-07-25,YES_MANUAL,
2023-07-22,NO,
2023-07-20,YES_MANUAL,
2023-07-18,YES_MANUAL,
2023-07-17,YES_MANUAL,
2023-07-14,YES_MANUAL,
2023-07-12,YES_MANUAL,
2023-07-11,YES_MANUAL,
2023-07-10,NO,
2023-07-08,YES_MANUAL,
2023-07-05,YES_MANUAL,
2023-07-04,YES_MANUAL,
2023-07-02,YES_MANUAL,
2023-06-29,NO,
2023-06-28,YES_MANUAL,
2023-06-27,NO,
2023-06-26,NO,
2023-06-25,YES_MANUAL,
2023-06-23,NO,
2023-06-20,YES_MANUAL,
2023-06-19,YES_MANUAL,
2023-06-18,NO,
2023-06-17,YES_MANUAL,
2023-06-16,YES_MANUAL,
2023-06-14,YES_MANUAL,
2023-06-12,NO,
2023-06-11,NO,
2023-06-10,YES_MANUAL,
2023-06-08,NO,
2023-06-07,YES_MANUAL,
2023-06-05,YES_MANUAL,
2023-06-04,NO,
2023-06-03,YES_MANUAL,
2023-06-01,YES_MANUAL,
2023-05-30,YES_MANUAL,
2023-05-29,NO,
2023-05-26,YES_MANUAL,
2023-05-24,NO,
2023-05-23,YES_MANUAL,
2023-05-22,NO,
2023-05-18,NO,
2023-05-15,YES_MANUAL,
2023-05-14,YES_MANUAL,
2023-05-10,YES_MANUAL,
2023-05-07,YES_MANUAL,
2023-05-06,NO,
2023-05-03,NO,
2023-05-01,NO,
2023-04-30,NO,
2023-04-28,YES_MANUAL,
2023-04-23,NO,
2023-04-18,YES_MANUAL,
2023-04-17,NO,
2023-04-15,YES_MANUAL,
2023-04-12,YES_MANUAL,
2023-04-10,YES_MANUAL,
2023-04-09,NO,
2023-04-07,YES_MANUAL,
2023-04-06,NO,
2023-04-05,NO,
2023-04-03,YES_MANUAL,
2023-04-02,YES_MANUAL,
2023-03-31,YES_MANUAL,
2023-03-29,NO,
2023-03-28,YES_MANUAL,
2023-03-27,YES_MANUAL,
2023-03-26,NO,
2023-03-25,YES_MANUAL,
2023-03-24,YES_MANUAL,
2023-03-21,YES_MANUAL,
2023-03-20,NO,
2023-03-18,YES_MANUAL,
2023-03-17,YES_MANUAL,
2023-03-16,NO,
2023-03-15,YES_MANUAL,
2023-03-14,NO,
2023-03-12,YES_MANUAL,
2023-03-11,NO,
2023-03-10,YES_MANUAL,
2023-03-09,YES_MANUAL,
2023-03-07,NO,
2023-03-05,YES_MANUAL,
2023-03-04,YES_MANUAL,
2023-02-28,YES_MANUAL,
2023-02-26,YES_MANUAL,
2023-02-24,YES_MANUAL,
2023-02-23,NO,
2023-02-22,YES_MANUAL,
2023-02-21,YES_MANUAL,
2023-02-20,YES_MANUAL,
2023-02-19,YES_MANUAL,
2023-02-18,YES_MANUAL,
2023-02-17,YES_MANUAL,
2023-02-15,YES_MANUAL,
2023-02-13,YES_MANUAL,
2023-02-11,YES_MANUAL,
2023-02-10,YES_MANUAL,
2023-02-09,YES_MANUAL,
2023-02-07,NO,
2023-02-06,YES_MANUAL,
2023-02-05,YES_MANUAL,
2023-01-31,YES_MANUAL,
2023-01-30,NO,
2023-01-28,YES_MANUAL,
2023-01-24,YES_MANUAL,
2023-01-23,YES_MANUAL,
2023-01-20,YES_MANUAL,
2023-01-19,NO,
2023-01-18,YES_MANUAL,
2023-01-16,YES_MANUAL,
2023-01-15,YES_MANUAL,
2023-01-13,YES_MANUAL,
2023-01-11,YES_MANUAL,
2023-01-10,YES_MANUAL,
2023-01-09,YES_MANUAL,
2023-01-06,YES_MANUAL,
2023-01-05,YES_MANUAL,
2023-01-02,YES_MANUAL,
2022-12-30,NO,
2022-12-27,YES_MANUAL,
2022-12-26,YES_MANUAL,
2022-12-22,YES_MANUAL,
2022-12-20,YES_MANUAL,
2022-12-19,YES_MANUAL,
2022-12-18,YES_MANUAL,
2022-12-17,YES_MANUAL,
2022-12-16,NO,
2022-12-12,YES_MANUAL,
2022-12-06,NO,
2022-12-05,NO,
2022-12-04,YES_MANUAL,
2022-12-03,YES_MANUAL,
2022-12-01,YES_MANUAL,
2022-11-29,YES_MANUAL,
2022-11-27,YES_MANUAL,
2022-11-24,YES_MANUAL,
2022-11-23,NO,
2022-11-22,NO,
2022-11-21,YES_MANUAL,
2022-11-20,YES_MANUAL,
2022-11-19,YES_MANUAL,
2022-11-16,YES_MANUAL,
2022-11-14,YES_MANUAL,
2022-11-10,NO,
2022-11-07,YES_MANUAL,
2022-11-05,NO,
2022-11-03,YES_MANUAL,
2022-11-01,YES_MANUAL,
2022-10-30,YES_MANUAL,
2022-10-27,YES_MANUAL,
2022-10-23,YES_MANUAL,
2022-10-21,YES_MANUAL,
2022-10-18,NO,
2022-10-17,NO,
2022-10-12,YES_MANUAL,
2022-10-11,YES_MANUAL,
2022-10-09,YES_MANUAL,
2022-10-06,YES_MANUAL,
2022-10-05,YES_MANUAL,
2022-10-04,YES_MANUAL,
2022-10-03,YES_MANUAL,
2022-10-02,YES_MANUAL,
2022-10-01,YES_MANUAL,
2022-09-30,YES_MANUAL,
2022-09-29,YES_MANUAL,
2022-09-28,YES_MANUAL,
2022-09-26,NO,
2022-09-25,YES_MANUAL,
2022-09-23,YES_MANUAL,
2022-09-20,YES_MANUAL,
2022-09-19,YES_MANUAL,
2022-09-16,YES_MANUAL,
2022-09-14,YES_MANUAL,
2022-09-11,YES_MANUAL,
2022-09-10,NO,
2022-09-09,YES_MANUAL,
2022-09-07,YES_MANUAL,
2022-09-05,YES_MANUAL,
2022-09-03,YES_MANUAL,
2022-09-02,YES_MANUAL,
2022-09-01,NO,
2022-08-30,YES_MANUAL,
2022-08-28,YES_MANUAL,
2022-08-24,YES_MANUAL,
2022-08-23,YES_MANUAL,
2022-08-22,YES_MANUAL,
2022-08-18,YES_MANUAL,
2022-08-17,YES_MANUAL,
2022-08-13,YES_MANUAL,
2022-08-11,YES_MANUAL,
2022-08-09,YES_MANUAL,
2022-08-07,YES_MANUAL,
2022-08-06,YES_MANUAL,
2022-08-05,YES_MANUAL,
2022-08-04,YES_MANUAL,
2022-08-03,YES_MANUAL,
2022-08-01,YES_MANUAL,
2022-07-30,YES_MANUAL,
2022-07-29,YES_MANUAL,
2022-07-27,YES_MANUAL,
2022-07-24,YES_MANUAL,
2022-07-23,YES_MANUAL,
2022-07-22,YES_MANUAL,
2022-07-20,YES_MANUAL,
2022-07-19,YES_MANUAL,
2022-07-16,YES_MANUAL,
2022-07-15,YES_MANUAL,
2022-07-14,YES_MANUAL,
2022-07-13,YES_MANUAL,
2022-07-12,NO,
2022-07-11,YES_MANUAL,
2022-07-10,YES_MANUAL,
2022-07-09,YES_MANUAL,
2022-07-08,YES_MANUAL,
2022-07-06,YES_MANUAL,
2022-07-05,YES_MANUAL,
2022-07-03,YES_MANUAL,
2022-07-01,YES_MANUAL,
2022-06-30,YES_MANUAL,
2022-06-29,YES_MANUAL,
2022-06-27,YES_MANUAL,
2022-06-26,YES_MANUAL,
2022-06-24,NO,
2022-06-23,YES_MANUAL,
2022-06-22,YES_MANUAL,
2022-06-21,YES_MANUAL,
2022-06-20,YES_MANUAL,
2022-06-18,YES_MANUAL,
2022-06-16,YES_MANUAL,
2022-06-14,NO,
2022-06-12,YES_MANUAL,
2022-06-11,NO,
2022-06-10,YES_MANUAL,
2022-06-09,YES_MANUAL,
2022-06-08,NO,
2022-06-06,YES_MANUAL,
2022-06-04,YES_MANUAL,
2022-06-01,YES_MANUAL,
2022-05-31,YES_MANUAL,
2022-05-28,YES_MANUAL,
2022-05-27,YES_MANUAL,
2022-05-26,YES_MANUAL,
2022-05-24,YES_MANUAL,
2022-05-23,YES_MANUAL,
2022-05-22,NO,
2022-05-21,YES_MANUAL,
2022-05-20,YES_MANUAL,
2022-05-19,YES_MANUAL,
2022-05-17,YES_MANUAL,
2022-05-15,YES_MANUAL,
2022-05-14,NO,
2022-05-13,YES_MANUAL,
2022-05-12,YES_MANUAL,
2022-05-11,YES_MANUAL,
2022-05-10,YES_MANUAL,
2022-05-09,YES_MANUAL,
2022-05-08,YES_MANUAL,
2022-05-07,NO,
2022-05-06,YES_MANUAL,
2022-05-05,YES_MANUAL,
2022-05-04,YES_MANUAL,
2022-05-03,YES_MANUAL,
2022-05-02,YES_MANUAL,
2022-04-30,YES_MANUAL,
2022-04-29,YES_MANUAL,
2022-04-27,YES_MANUAL,
2022-04-26,YES_MANUAL,
2022-04-25,YES_MANUAL,
2022-04-23,YES_MANUAL,
2022-04-22,YES_MANUAL,
2022-04-21,YES_MANUAL,
2022-04-18,YES_MANUAL,
2022-04-16,YES_MANUAL,
2022-04-15,YES_MANUAL,
2022-04-14,YES_MANUAL,
2022-04-13,YES_MANUAL,
2022-04-12,YES_MANUAL,
2022-04-11,YES_MANUAL,
2022-04-10,YES_MANUAL,
2022-04-09,YES_MANUAL,
2022-04-08,YES_MANUAL,
2022-04-07,YES_MANUAL,
2022-04-06,YES_MANUAL,
2022-04-05,YES_MANUAL,
2022-04-04,YES_MANUAL,
2022-04-03,YES_MANUAL,
2022-04-02,YES_MANUAL,
2022-04-01,YES_MANUAL,
2022-03-31,NO,
2022-03-30,YES_MANUAL,
2022-03-29,YES_MANUAL,
2022-03-28,YES_MANUAL,
2022-03-27,YES_MANUAL,
2022-03-26,YES_MANUAL,
2022-03-25,YES_MANUAL,
2022-03-24,YES_MANUAL,
2022-03-23,YES_MANUAL,
2022-03-22,NO,
2022-03-21,YES_MANUAL,
2022-03-20,YES_MANUAL,
2022-03-19,YES_MANUAL,
2022-03-18,YES_MANUAL,
2022-03-17,YES_MANUAL,
2022-03-16,YES_MANUAL,
2022-03-15,YES_MANUAL,
2022-03-14,YES_MANUAL,
2022-03-13,YES_MANUAL,
2022-03-11,YES_MANUAL,
2022-03-09,YES_MANUAL,
2022-03-08,YES_MANUAL,
2022-03-06,YES_MANUAL,
2022-03-05,YES_MANUAL,
2022-03-04,YES_MANUAL,
2022-03-03,YES_MANUAL,
2022-03-02,YES_MANUAL,
2022-03-01,YES_MANUAL,
2022-02-28,NO,
2022-02-27,YES_MANUAL,
2022-02-26,YES_MANUAL,
2022-02-25,YES_MANUAL,
2022-02-23,YES_MANUAL,
2022-02-22,YES_MANUAL,
2022-02-21,YES_MANUAL,
2022-02-20,NO,
2022-02-19,YES_MANUAL,
2022-02-18,YES_MANUAL,
2022-02-16,YES_MANUAL,
2022-02-14,YES_MANUAL,
2022-02-13,YES_MANUAL,
2022-02-10,YES_MANUAL,
2022-02-08,YES_MANUAL,
2022-02-04,YES_MANUAL,
2022-02-03,YES_MANUAL,
2022-02-01,YES_MANUAL,
2022-01-30,YES_MANUAL,
2022-01-29,NO,
2022-01-28,YES_MANUAL,
2022-01-26,NO,
2022-01-25,YES_MANUAL,
2022-01-23,YES_MANUAL,
2022-01-21,YES_MANUAL,
2022-01-20,YES_MANUAL,
2022-01-19,YES_MANUAL,
2022-01-18,YES_MANUAL,
2022-01-17,NO,
2022-01-16,YES_MANUAL,
2022-01-15,YES_MANUAL,
2022-01-14,YES_MANUAL,
2022-01-13,YES_MANUAL,
2022-01-12,YES_MANUAL,
2022-01-11,YES_MANUAL,
2022-01-10,YES_MANUAL,
2022-01-09,YES_MANUAL,
2022-01-08,YES_MANUAL,
2022-01-05,YES_MANUAL,
2022-01-04,YES_MANUAL,
2022-01-03,NO,
2022-01-01,YES_MANUAL,
2021-12-31,YES_MANUAL,
2021-12-30,YES_MANUAL,
2021-12-29,YES_MANUAL,
2021-12-28,YES_MANUAL,
2021-12-27,YES_MANUAL,
2021-12-26,YES_MANUAL,
2021-12-25,YES_MANUAL,
2021-12-24,YES_MANUAL,
2021-12-23,YES_MANUAL,
2021-12-22,YES_MANUAL,
2021-12-21,YES_MANUAL,
2021-12-20,YES_MANUAL,
2021-12-19,YES_MANUAL,
2021-12-18,YES_MANUAL,
2021-12-17,YES_MANUAL,
2021-12-16,YES_MANUAL,
2021-12-15,YES_MANUAL,
2021-12-14,YES_MANUAL,
2021-12-13,YES_MANUAL,
2021-12-12,NO,
2021-12-11,YES_MANUAL,
2021-12-10,YES_MANUAL,
2021-12-08,YES_MANUAL,
2021-12-06,YES_MANUAL,
2021-12-05,YES_MANUAL,
2021-12-04,YES_MANUAL,
2021-12-02,YES_MANUAL,
2021-11-29,YES_MANUAL,
2021-11-28,YES_MANUAL,
2021-11-26,YES_MANUAL,
2021-11-24,YES_MANUAL,
2021-11-23,YES_MANUAL,
2021-11-21,YES_MANUAL,
2021-11-18,YES_MANUAL,
2021-11-17,YES_MANUAL,
2021-11-15,YES_MANUAL,
2021-11-14,YES_MANUAL,
2021-11-12,YES_MANUAL,
2021-11-11,YES_MANUAL,
2021-11-10,YES_MANUAL,
2021-11-09,YES_MANUAL,
2021-11-07,YES_MANUAL,
2021-11-06,YES_MANUAL,
2021-11-05,YES_MANUAL,
2021-11-04,YES_MANUAL,
2021-11-03,YES_MANUAL,
2021-10-29,NO,
2021-10-28,YES_MANUAL,
2021-10-23,YES_MANUAL,
2021-10-22,YES_MANUAL,
2021-10-21,YES_MANUAL,
2021-10-20,NO,
2021-10-17,YES_MANUAL,
2021-10-16,YES_MANUAL,
2021-10-13,YES_MANUAL,
2021-10-11,YES_MANUAL,
2021-10-10,YES_MANUAL,
2021-10-08,YES_MANUAL,
2021-10-07,NO,
2021-10-06,YES_MANUAL,
2021-10-05,YES_MANUAL,
2021-10-02,YES_MANUAL,
2021-10-01,YES_MANUAL,
2021-09-30,YES_MANUAL,
2021-09-29,YES_MANUAL,
2021-09-28,YES_MANUAL,
2021-09-27,YES_MANUAL,
2021-09-26,YES_MANUAL,
2021-09-25,YES_MANUAL,
2021-09-24,YES_MANUAL,
2021-09-23,YES_MANUAL,
2021-09-21,YES_MANUAL,
2021-09-20,YES_MANUAL,
2021-09-19,YES_MANUAL,
2021-09-18,YES_MANUAL,
2021-09-16,YES_MANUAL,
2021-09-14,YES_MANUAL,
2021-09-09,YES_MANUAL,
2021-09-08,YES_MANUAL,
2021-09-06,YES_MANUAL,
2021-09-04,YES_MANUAL,
2021-09-03,YES_MANUAL,
2021-08-31,YES_MANUAL,
2021-08-30,YES_MANUAL,
2021-08-29,YES_MANUAL,
2021-08-28,YES_MANUAL,
2021-08-26,YES_MANUAL,
2021-08-24,YES_MANUAL,
2021-08-18,YES_MANUAL,
2021-08-17,YES_MANUAL,
2021-08-14,YES_MANUAL,
2021-08-13,YES_MANUAL,
2021-08-11,YES_MANUAL,
2021-08-09,YES_MANUAL,
2021-08-08,YES_MANUAL,
2021-08-06,YES_MANUAL,
2021-08-05,YES_MANUAL,
2021-08-03,YES_MANUAL,
2021-07-31,YES_MANUAL,
2021-07-27,YES_MANUAL,
2021-07-25,YES_MANUAL,
2021-07-24,YES_MANUAL,
2021-07-23,YES_MANUAL,
2021-07-22,YES_MANUAL,
2021-07-20,YES_MANUAL,
2021-07-19,YES_MANUAL,
2021-07-16,YES_MANUAL,
2021-07-14,YES_MANUAL,
2021-07-12,YES_MANUAL,
2021-07-11,YES_MANUAL,
2021-07-08,YES_MANUAL,
2021-07-07,YES_MANUAL,
2021-07-05,YES_MANUAL,
2021-07-04,YES_MANUAL,
2021-07-03,YES_MANUAL,
2021-06-30,YES_MANUAL,
2021-06-29,YES_MANUAL,
2021-06-22,YES_MANUAL,
2021-06-20,YES_MANUAL,
2021-06-18,YES_MANUAL,
2021-06-16,YES_MANUAL,
2021-06-15,YES_MANUAL,
2021-06-13,YES_MANUAL,
2021-06-12,YES_MANUAL,
2021-06-09,YES_MANUAL,
2021-06-08,YES_MANUAL,
2021-06-07,YES_MANUAL,
2021-06-06,YES_MANUAL,
2021-06-03,YES_MANUAL,
2021-06-02,YES_MANUAL,
2021-06-01,YES_MANUAL,
2021-05-30,YES_MANUAL,
2021-05-27,YES_MANUAL,
2021-05-25,YES_MANUAL,
2021-05-21,YES_MANUAL,
2021-05-19,YES_MANUAL,
2021-05-18,YES_MANUAL,
2021-05-14,YES_MANUAL,
2021-05-11,YES_MANUAL,
2021-05-07,YES_MANUAL,
2021-05-04,YES_MANUAL,
2021-04-30,YES_MANUAL,
2021-04-28,YES_MANUAL,
